t,r
4.216144096064e+01,4.032624822128e+01
4.229486324216e+01,4.030419592624e+01
4.242828552368e+01,4.028204849113e+01
4.256170780520e+01,4.025980569940e+01
4.269513008672e+01,4.023746733368e+01
4.282855236825e+01,4.021503317578e+01
4.296197464977e+01,4.019250300671e+01
4.309539693129e+01,4.016987660663e+01
4.322881921281e+01,4.014715375487e+01
4.336224149433e+01,4.012433422993e+01
4.349566377585e+01,4.010141780944e+01
4.362908605737e+01,4.007840427022e+01
4.376250833889e+01,4.005529338820e+01
4.389593062041e+01,4.003208493845e+01
4.402935290193e+01,4.000877869519e+01
4.416277518346e+01,3.998537443175e+01
4.429619746498e+01,3.996187192059e+01
4.442961974650e+01,3.993827093327e+01
4.456304202802e+01,3.991457124048e+01
4.469646430954e+01,3.989077261199e+01
4.482988659106e+01,3.986687481668e+01
4.496330887258e+01,3.984287762250e+01
4.509673115410e+01,3.981878079652e+01
4.523015343562e+01,3.979458410485e+01
4.536357571714e+01,3.977028731268e+01
4.549699799867e+01,3.974589018429e+01
4.563042028019e+01,3.972139248297e+01
4.576384256171e+01,3.969679397111e+01
4.589726484323e+01,3.967209441011e+01
4.603068712475e+01,3.964729356042e+01
4.616410940627e+01,3.962239118153e+01
4.629753168779e+01,3.959738703194e+01
4.643095396931e+01,3.957228086918e+01
4.656437625083e+01,3.954707244977e+01
4.669779853235e+01,3.952176152926e+01
4.683122081388e+01,3.949634786219e+01
4.696464309540e+01,3.947083120207e+01
4.709806537692e+01,3.944521130141e+01
4.723148765844e+01,3.941948791171e+01
4.736490993996e+01,3.939366078340e+01
4.749833222148e+01,3.936772966590e+01
4.763175450300e+01,3.934169430758e+01
4.776517678452e+01,3.931555445574e+01
4.789859906604e+01,3.928930985664e+01
4.803202134757e+01,3.926296025546e+01
4.816544362909e+01,3.923650539630e+01
4.829886591061e+01,3.920994502219e+01
4.843228819213e+01,3.918327887503e+01
4.856571047365e+01,3.915650669568e+01
4.869913275517e+01,3.912962822384e+01
4.883255503669e+01,3.910264319811e+01
4.896597731821e+01,3.907555135598e+01
4.909939959973e+01,3.904835243380e+01
4.923282188125e+01,3.902104616675e+01
4.936624416278e+01,3.899363228892e+01
4.949966644430e+01,3.896611053318e+01
4.963308872582e+01,3.893848063128e+01
4.976651100734e+01,3.891074231378e+01
4.989993328886e+01,3.888289531004e+01
5.003335557038e+01,3.885493934826e+01
5.016677785190e+01,3.882687415543e+01
5.030020013342e+01,3.879869945730e+01
5.043362241494e+01,3.877041497844e+01
5.056704469646e+01,3.874202044219e+01
5.070046697799e+01,3.871351557062e+01
5.083388925951e+01,3.868490008459e+01
5.096731154103e+01,3.865617370369e+01
5.110073382255e+01,3.862733614624e+01
5.123415610407e+01,3.859838712930e+01
5.136757838559e+01,3.856932636864e+01
5.150100066711e+01,3.854015357873e+01
5.163442294863e+01,3.851086847275e+01
5.176784523015e+01,3.848147076256e+01
5.190126751167e+01,3.845196015869e+01
5.203468979320e+01,3.842233637035e+01
5.216811207472e+01,3.839259910540e+01
5.230153435624e+01,3.836274807035e+01
5.243495663776e+01,3.833278297035e+01
5.256837891928e+01,3.830270350916e+01
5.270180120080e+01,3.827250938918e+01
5.283522348232e+01,3.824220031139e+01
5.296864576384e+01,3.821177597538e+01
5.310206804536e+01,3.818123607931e+01
5.323549032688e+01,3.815058031994e+01
5.336891260841e+01,3.811980839255e+01
5.350233488993e+01,3.808891999101e+01
5.363575717145e+01,3.805791480770e+01
5.376917945297e+01,3.802679253353e+01
5.390260173449e+01,3.799555285795e+01
5.403602401601e+01,3.796419546888e+01
5.416944629753e+01,3.793272005277e+01
5.430286857905e+01,3.790112629450e+01
5.443629086057e+01,3.786941387748e+01
5.456971314209e+01,3.783758248352e+01
5.470313542362e+01,3.780563179291e+01
5.483655770514e+01,3.777356148435e+01
5.496997998666e+01,3.774137123497e+01
5.510340226818e+01,3.770906072032e+01
5.523682454970e+01,3.767662961431e+01
5.537024683122e+01,3.764407758925e+01
5.550366911274e+01,3.761140431582e+01
5.563709139426e+01,3.757860946306e+01
5.577051367578e+01,3.754569269833e+01
5.590393595730e+01,3.751265368734e+01
5.603735823883e+01,3.747949209409e+01
5.617078052035e+01,3.744620758091e+01
5.630420280187e+01,3.741279980840e+01
5.643762508339e+01,3.737926843542e+01
5.657104736491e+01,3.734561311911e+01
5.670446964643e+01,3.731183351485e+01
5.683789192795e+01,3.727792927625e+01
5.697131420947e+01,3.724390005511e+01
5.710473649099e+01,3.720974550148e+01
5.723815877252e+01,3.717546526354e+01
5.737158105404e+01,3.714105898768e+01
5.750500333556e+01,3.710652631843e+01
5.763842561708e+01,3.707186689846e+01
5.777184789860e+01,3.703708036856e+01
5.790527018012e+01,3.700216636765e+01
5.803869246164e+01,3.696712453270e+01
5.817211474316e+01,3.693195449880e+01
5.830553702468e+01,3.689665589908e+01
5.843895930620e+01,3.686122836470e+01
5.857238158773e+01,3.682567152488e+01
5.870580386925e+01,3.678998500682e+01
5.883922615077e+01,3.675416843572e+01
5.897264843229e+01,3.671822143477e+01
5.910607071381e+01,3.668214362511e+01
5.923949299533e+01,3.664593462580e+01
5.937291527685e+01,3.660959405387e+01
5.950633755837e+01,3.657312152420e+01
5.963975983989e+01,3.653651664959e+01
5.977318212141e+01,3.649977904072e+01
5.990660440294e+01,3.646290830608e+01
6.004002668446e+01,3.642590405202e+01
6.017344896598e+01,3.638876588269e+01
6.030687124750e+01,3.635149340005e+01
6.044029352902e+01,3.631408620381e+01
6.057371581054e+01,3.627654389145e+01
6.070713809206e+01,3.623886605818e+01
6.084056037358e+01,3.620105229691e+01
6.097398265510e+01,3.616310219827e+01
6.110740493662e+01,3.612501535054e+01
6.124082721815e+01,3.608679133966e+01
6.137424949967e+01,3.604842974920e+01
6.150767178119e+01,3.600993016033e+01
6.164109406271e+01,3.597129215184e+01
6.177451634423e+01,3.593251530005e+01
6.190793862575e+01,3.589359917884e+01
6.204136090727e+01,3.585454335960e+01
6.217478318879e+01,3.581534741124e+01
6.230820547031e+01,3.577601090013e+01
6.244162775183e+01,3.573653339010e+01
6.257505003336e+01,3.569691444240e+01
6.270847231488e+01,3.565715361570e+01
6.284189459640e+01,3.561725046604e+01
6.297531687792e+01,3.557720454683e+01
6.310873915944e+01,3.553701540879e+01
6.324216144096e+01,3.549668259998e+01
6.337558372248e+01,3.545620566571e+01
6.350900600400e+01,3.541558414857e+01
6.364242828552e+01,3.537481758838e+01
6.377585056704e+01,3.533390552216e+01
6.390927284857e+01,3.529284748410e+01
6.404269513009e+01,3.525164300557e+01
6.417611741161e+01,3.521029161503e+01
6.430953969313e+01,3.516879283806e+01
6.444296197465e+01,3.512714619732e+01
6.457638425617e+01,3.508535121248e+01
6.470980653769e+01,3.504340740025e+01
6.484322881921e+01,3.500131427431e+01
6.497665110073e+01,3.495907134530e+01
6.511007338225e+01,3.491667812081e+01
6.524349566378e+01,3.487413410528e+01
6.537691794530e+01,3.483143880004e+01
6.551034022682e+01,3.478859170327e+01
6.564376250834e+01,3.474559230993e+01
6.577718478986e+01,3.470244011176e+01
6.591060707138e+01,3.465913459725e+01
6.604402935290e+01,3.461567525159e+01
6.617745163442e+01,3.457206155663e+01
6.631087391594e+01,3.452829299090e+01
6.644429619746e+01,3.448436902950e+01
6.657771847899e+01,3.444028914414e+01
6.671114076051e+01,3.439605280305e+01
6.684456304203e+01,3.435165947095e+01
6.697798532355e+01,3.430710860907e+01
6.711140760507e+01,3.426239967505e+01
6.724482988659e+01,3.421753212293e+01
6.737825216811e+01,3.417250540312e+01
6.751167444963e+01,3.412731896233e+01
6.764509673115e+01,3.408197224359e+01
6.777851901268e+01,3.403646468615e+01
6.791194129420e+01,3.399079572550e+01
6.804536357572e+01,3.394496479326e+01
6.817878585724e+01,3.389897131721e+01
6.831220813876e+01,3.385281472121e+01
6.844563042028e+01,3.380649442517e+01
6.857905270180e+01,3.376000984501e+01
6.871247498332e+01,3.371336039260e+01
6.884589726484e+01,3.366654547575e+01
6.897931954636e+01,3.361956449815e+01
6.911274182789e+01,3.357241685931e+01
6.924616410941e+01,3.352510195454e+01
6.937958639093e+01,3.347761917490e+01
6.951300867245e+01,3.342996790714e+01
6.964643095397e+01,3.338214753367e+01
6.977985323549e+01,3.333415743251e+01
6.991327551701e+01,3.328599697722e+01
7.004669779853e+01,3.323766553689e+01
7.018012008005e+01,3.318916247608e+01
7.031354236157e+01,3.314048715473e+01
7.044696464310e+01,3.309163892817e+01
7.058038692462e+01,3.304261714702e+01
7.071380920614e+01,3.299342115717e+01
7.084723148766e+01,3.294405029972e+01
7.098065376918e+01,3.289450391091e+01
7.111407605070e+01,3.284478132208e+01
7.124749833222e+01,3.279488185962e+01
7.138092061374e+01,3.274480484490e+01
7.151434289526e+01,3.269454959421e+01
7.164776517678e+01,3.264411541875e+01
7.178118745831e+01,3.259350162448e+01
7.191460973983e+01,3.254270751217e+01
7.204803202135e+01,3.249173237724e+01
7.218145430287e+01,3.244057550978e+01
7.231487658439e+01,3.238923619442e+01
7.244829886591e+01,3.233771371032e+01
7.258172114743e+01,3.228600733108e+01
7.271514342895e+01,3.223411632468e+01
7.284856571047e+01,3.218203995341e+01
7.298198799199e+01,3.212977747381e+01
7.311541027352e+01,3.207732813662e+01
7.324883255504e+01,3.202469118665e+01
7.338225483656e+01,3.197186586278e+01
7.351567711808e+01,3.191885139787e+01
7.364909939960e+01,3.186564701864e+01
7.378252168112e+01,3.181225194567e+01
7.391594396264e+01,3.175866539328e+01
7.404936624416e+01,3.170488656944e+01
7.418278852568e+01,3.165091467576e+01
7.431621080720e+01,3.159674890734e+01
7.444963308873e+01,3.154238845273e+01
7.458305537025e+01,3.148783249384e+01
7.471647765177e+01,3.143308020585e+01
7.484989993329e+01,3.137813075715e+01
7.498332221481e+01,3.132298330922e+01
7.511674449633e+01,3.126763701657e+01
7.525016677785e+01,3.121209102667e+01
7.538358905937e+01,3.115634447980e+01
7.551701134089e+01,3.110039650903e+01
7.565043362241e+01,3.104424624007e+01
7.578385590394e+01,3.098789279123e+01
7.591727818546e+01,3.093133527327e+01
7.605070046698e+01,3.087457278935e+01
7.618412274850e+01,3.081760443490e+01
7.631754503002e+01,3.076042929755e+01
7.645096731154e+01,3.070304645700e+01
7.658438959306e+01,3.064545498493e+01
7.671781187458e+01,3.058765394490e+01
7.685123415610e+01,3.052964239223e+01
7.698465643763e+01,3.047141937391e+01
7.711807871915e+01,3.041298392846e+01
7.725150100067e+01,3.035433508585e+01
7.738492328219e+01,3.029547186737e+01
7.751834556371e+01,3.023639328552e+01
7.765176784523e+01,3.017709834388e+01
7.778519012675e+01,3.011758603700e+01
7.791861240827e+01,3.005785535026e+01
7.805203468979e+01,2.999790525979e+01
7.818545697131e+01,2.993773473228e+01
7.831887925284e+01,2.987734272491e+01
7.845230153436e+01,2.981672818517e+01
7.858572381588e+01,2.975589005076e+01
7.871914609740e+01,2.969482724943e+01
7.885256837892e+01,2.963353869888e+01
7.898599066044e+01,2.957202330655e+01
7.911941294196e+01,2.951027996954e+01
7.925283522348e+01,2.944830757444e+01
7.938625750500e+01,2.938610499718e+01
7.951967978652e+01,2.932367110287e+01
7.965310206805e+01,2.926100474566e+01
7.978652434957e+01,2.919810476856e+01
7.991994663109e+01,2.913497000332e+01
8.005336891261e+01,2.907159927021e+01
8.018679119413e+01,2.900799137790e+01
8.032021347565e+01,2.894414512326e+01
8.045363575717e+01,2.888005929122e+01
8.058705803869e+01,2.881573265454e+01
8.072048032021e+01,2.875116397368e+01
8.085390260173e+01,2.868635199659e+01
8.098732488326e+01,2.862129545852e+01
8.112074716478e+01,2.855599308184e+01
8.125416944630e+01,2.849044357585e+01
8.138759172782e+01,2.842464563657e+01
8.152101400934e+01,2.835859794652e+01
8.165443629086e+01,2.829229917455e+01
8.178785857238e+01,2.822574797560e+01
8.192128085390e+01,2.815894299050e+01
8.205470313542e+01,2.809188284574e+01
