t,r
5.403602401601e+00,8.999196984222e+01
5.470313542362e+00,8.999177035479e+01
5.537024683122e+00,8.999156841684e+01
5.603735823883e+00,8.999136402827e+01
5.670446964643e+00,8.999115718895e+01
5.737158105404e+00,8.999094789879e+01
5.803869246164e+00,8.999073615766e+01
5.870580386925e+00,8.999052196548e+01
5.937291527685e+00,8.999030532211e+01
6.004002668446e+00,8.999008622746e+01
6.070713809206e+00,8.998986468141e+01
6.137424949967e+00,8.998964068385e+01
6.204136090727e+00,8.998941423467e+01
6.270847231488e+00,8.998918533377e+01
6.337558372248e+00,8.998895398103e+01
6.404269513009e+00,8.998872017633e+01
6.470980653769e+00,8.998848391958e+01
6.537691794530e+00,8.998824521065e+01
6.604402935290e+00,8.998800404944e+01
6.671114076051e+00,8.998776043583e+01
6.737825216811e+00,8.998751436973e+01
6.804536357572e+00,8.998726585100e+01
6.871247498332e+00,8.998701487954e+01
6.937958639093e+00,8.998676145525e+01
7.004669779853e+00,8.998650557800e+01
7.071380920614e+00,8.998624724769e+01
7.138092061374e+00,8.998598646421e+01
7.204803202135e+00,8.998572322743e+01
7.271514342895e+00,8.998545753726e+01
7.338225483656e+00,8.998518939358e+01
7.404936624416e+00,8.998491879627e+01
7.471647765177e+00,8.998464574522e+01
7.538358905937e+00,8.998437024032e+01
7.605070046698e+00,8.998409228147e+01
7.671781187458e+00,8.998381186853e+01
7.738492328219e+00,8.998352900141e+01
7.805203468979e+00,8.998324367999e+01
7.871914609740e+00,8.998295590416e+01
7.938625750500e+00,8.998266567379e+01
8.005336891261e+00,8.998237298879e+01
8.072048032021e+00,8.998207784903e+01
8.138759172782e+00,8.998178025440e+01
8.205470313542e+00,8.998148020480e+01
8.272181454303e+00,8.998117770009e+01
8.338892595063e+00,8.998087274018e+01
8.405603735824e+00,8.998056532494e+01
8.472314876584e+00,8.998025545427e+01
8.539026017345e+00,8.997994312805e+01
8.605737158105e+00,8.997962834616e+01
8.672448298866e+00,8.997931110848e+01
8.739159439626e+00,8.997899141492e+01
8.805870580387e+00,8.997866926534e+01
8.872581721147e+00,8.997834465964e+01
8.939292861908e+00,8.997801759770e+01
9.006004002668e+00,8.997768807940e+01
9.072715143429e+00,8.997735610464e+01
9.139426284189e+00,8.997702167329e+01
9.206137424950e+00,8.997668478524e+01
9.272848565710e+00,8.997634544037e+01
9.339559706471e+00,8.997600363857e+01
9.406270847231e+00,8.997565937973e+01
9.472981987992e+00,8.997531266372e+01
9.539693128753e+00,8.997496349044e+01
9.606404269513e+00,8.997461185975e+01
9.673115410274e+00,8.997425777156e+01
9.739826551034e+00,8.997390122574e+01
9.806537691795e+00,8.997354222218e+01
9.873248832555e+00,8.997318076076e+01
9.939959973316e+00,8.997281684136e+01
1.000667111408e+01,8.997245046387e+01
1.007338225484e+01,8.997208162816e+01
1.014009339560e+01,8.997171033413e+01
1.020680453636e+01,8.997133658166e+01
1.027351567712e+01,8.997096037062e+01
1.034022681788e+01,8.997058170091e+01
1.040693795864e+01,8.997020057240e+01
1.047364909940e+01,8.996981698498e+01
1.054036024016e+01,8.996943093853e+01
1.060707138092e+01,8.996904243292e+01
1.067378252168e+01,8.996865146806e+01
1.074049366244e+01,8.996825804380e+01
1.080720480320e+01,8.996786216005e+01
1.087391594396e+01,8.996746381668e+01
1.094062708472e+01,8.996706301356e+01
1.100733822548e+01,8.996665975059e+01
1.107404936624e+01,8.996625402765e+01
1.114076050700e+01,8.996584584461e+01
1.120747164777e+01,8.996543520136e+01
1.127418278853e+01,8.996502209777e+01
1.134089392929e+01,8.996460653374e+01
1.140760507005e+01,8.996418850913e+01
1.147431621081e+01,8.996376802384e+01
1.154102735157e+01,8.996334507774e+01
1.160773849233e+01,8.996291967072e+01
1.167444963309e+01,8.996249180264e+01
1.174116077385e+01,8.996206147340e+01
1.180787191461e+01,8.996162868288e+01
1.187458305537e+01,8.996119343094e+01
1.194129419613e+01,8.996075571749e+01
1.200800533689e+01,8.996031554238e+01
1.207471647765e+01,8.995987290552e+01
1.214142761841e+01,8.995942780676e+01
1.220813875917e+01,8.995898024600e+01
1.227484989993e+01,8.995853022311e+01
1.234156104069e+01,8.995807773798e+01
1.240827218145e+01,8.995762279047e+01
1.247498332221e+01,8.995716538048e+01
1.254169446298e+01,8.995670550788e+01
1.260840560374e+01,8.995624317254e+01
1.267511674450e+01,8.995577837435e+01
1.274182788526e+01,8.995531111319e+01
1.280853902602e+01,8.995484138894e+01
1.287525016678e+01,8.995436920147e+01
1.294196130754e+01,8.995389455066e+01
1.300867244830e+01,8.995341743639e+01
1.307538358906e+01,8.995293785854e+01
1.314209472982e+01,8.995245581699e+01
1.320880587058e+01,8.995197131161e+01
1.327551701134e+01,8.995148434228e+01
1.334222815210e+01,8.995099490888e+01
1.340893929286e+01,8.995050301129e+01
1.347565043362e+01,8.995000864939e+01
1.354236157438e+01,8.994951182305e+01
1.360907271514e+01,8.994901253215e+01
1.367578385590e+01,8.994851077656e+01
1.374249499666e+01,8.994800655617e+01
1.380920613742e+01,8.994749987085e+01
1.387591727819e+01,8.994699072048e+01
1.394262841895e+01,8.994647910493e+01
1.400933955971e+01,8.994596502409e+01
1.407605070047e+01,8.994544847782e+01
1.414276184123e+01,8.994492946600e+01
1.420947298199e+01,8.994440798852e+01
1.427618412275e+01,8.994388404524e+01
1.434289526351e+01,8.994335763604e+01
1.440960640427e+01,8.994282876080e+01
1.447631754503e+01,8.994229741940e+01
1.454302868579e+01,8.994176361171e+01
1.460973982655e+01,8.994122733760e+01
1.467645096731e+01,8.994068859695e+01
1.474316210807e+01,8.994014738963e+01
1.480987324883e+01,8.993960371553e+01
1.487658438959e+01,8.993905757452e+01
1.494329553035e+01,8.993850896647e+01
1.501000667111e+01,8.993795789125e+01
1.507671781187e+01,8.993740434874e+01
1.514342895264e+01,8.993684833882e+01
1.521014009340e+01,8.993628986136e+01
1.527685123416e+01,8.993572891624e+01
1.534356237492e+01,8.993516550332e+01
1.541027351568e+01,8.993459962249e+01
1.547698465644e+01,8.993403127361e+01
1.554369579720e+01,8.993346045657e+01
1.561040693796e+01,8.993288717123e+01
1.567711807872e+01,8.993231141747e+01
1.574382921948e+01,8.993173319516e+01
1.581054036024e+01,8.993115250418e+01
1.587725150100e+01,8.993056934439e+01
1.594396264176e+01,8.992998371568e+01
1.601067378252e+01,8.992939561792e+01
1.607738492328e+01,8.992880505098e+01
1.614409606404e+01,8.992821201472e+01
1.621080720480e+01,8.992761650904e+01
1.627751834556e+01,8.992701853379e+01
1.634422948632e+01,8.992641808885e+01
1.641094062708e+01,8.992581517409e+01
1.647765176785e+01,8.992520978939e+01
1.654436290861e+01,8.992460193461e+01
1.661107404937e+01,8.992399160964e+01
1.667778519013e+01,8.992337881433e+01
1.674449633089e+01,8.992276354857e+01
1.681120747165e+01,8.992214581223e+01
1.687791861241e+01,8.992152560517e+01
1.694462975317e+01,8.992090292727e+01
1.701134089393e+01,8.992027777840e+01
1.707805203469e+01,8.991965015843e+01
1.714476317545e+01,8.991902006723e+01
1.721147431621e+01,8.991838750468e+01
1.727818545697e+01,8.991775247064e+01
1.734489659773e+01,8.991711496499e+01
1.741160773849e+01,8.991647498759e+01
1.747831887925e+01,8.991583253832e+01
1.754503002001e+01,8.991518761705e+01
1.761174116077e+01,8.991454022365e+01
1.767845230153e+01,8.991389035798e+01
1.774516344229e+01,8.991323801993e+01
1.781187458306e+01,8.991258320935e+01
1.787858572382e+01,8.991192592612e+01
1.794529686458e+01,8.991126617011e+01
1.801200800534e+01,8.991060394119e+01
1.807871914610e+01,8.990993923922e+01
1.814543028686e+01,8.990927206408e+01
1.821214142762e+01,8.990860241564e+01
1.827885256838e+01,8.990793029377e+01
1.834556370914e+01,8.990725569833e+01
1.841227484990e+01,8.990657862919e+01
1.847898599066e+01,8.990589908623e+01
1.854569713142e+01,8.990521706930e+01
1.861240827218e+01,8.990453257829e+01
1.867911941294e+01,8.990384561306e+01
1.874583055370e+01,8.990315617348e+01
1.881254169446e+01,8.990246425941e+01
1.887925283522e+01,8.990176987073e+01
1.894596397598e+01,8.990107300730e+01
1.901267511674e+01,8.990037366898e+01
1.907938625751e+01,8.989967185566e+01
1.914609739827e+01,8.989896756720e+01
1.921280853903e+01,8.989826080345e+01
1.927951967979e+01,8.989755156430e+01
1.934623082055e+01,8.989683984961e+01
1.941294196131e+01,8.989612565924e+01
1.947965310207e+01,8.989540899307e+01
1.954636424283e+01,8.989468985095e+01
1.961307538359e+01,8.989396823277e+01
1.967978652435e+01,8.989324413837e+01
1.974649766511e+01,8.989251756764e+01
1.981320880587e+01,8.989178852044e+01
1.987991994663e+01,8.989105699663e+01
1.994663108739e+01,8.989032299607e+01
2.001334222815e+01,8.988958651865e+01
2.008005336891e+01,8.988884756422e+01
2.014676450967e+01,8.988810613265e+01
2.021347565043e+01,8.988736222380e+01
2.028018679119e+01,8.988661583754e+01
2.034689793195e+01,8.988586697374e+01
2.041360907272e+01,8.988511563226e+01
2.048032021348e+01,8.988436181297e+01
2.054703135424e+01,8.988360551573e+01
2.061374249500e+01,8.988284674040e+01
2.068045363576e+01,8.988208548686e+01
2.074716477652e+01,8.988132175497e+01
2.081387591728e+01,8.988055554459e+01
2.088058705804e+01,8.987978685559e+01
2.094729819880e+01,8.987901568783e+01
2.101400933956e+01,8.987824204117e+01
2.108072048032e+01,8.987746591549e+01
2.114743162108e+01,8.987668731064e+01
2.121414276184e+01,8.987590622649e+01
2.128085390260e+01,8.987512266291e+01
2.134756504336e+01,8.987433661975e+01
2.141427618412e+01,8.987354809688e+01
2.148098732488e+01,8.987275709417e+01
2.154769846564e+01,8.987196361148e+01
2.161440960640e+01,8.987116764866e+01
2.168112074716e+01,8.987036920560e+01
2.174783188793e+01,8.986956828214e+01
2.181454302869e+01,8.986876487815e+01
2.188125416945e+01,8.986795899350e+01
2.194796531021e+01,8.986715062804e+01
2.201467645097e+01,8.986633978165e+01
2.208138759173e+01,8.986552645417e+01
2.214809873249e+01,8.986471064548e+01
2.221480987325e+01,8.986389235544e+01
2.228152101401e+01,8.986307158391e+01
2.234823215477e+01,8.986224833076e+01
2.241494329553e+01,8.986142259583e+01
2.248165443629e+01,8.986059437900e+01
2.254836557705e+01,8.985976368013e+01
2.261507671781e+01,8.985893049908e+01
2.268178785857e+01,8.985809483571e+01
2.274849899933e+01,8.985725668989e+01
2.281521014009e+01,8.985641606146e+01
2.288192128085e+01,8.985557295030e+01
2.294863242161e+01,8.985472735627e+01
2.301534356237e+01,8.985387927923e+01
2.308205470314e+01,8.985302871903e+01
2.314876584390e+01,8.985217567554e+01
2.321547698466e+01,8.985132014863e+01
2.328218812542e+01,8.985046213814e+01
2.334889926618e+01,8.984960164394e+01
2.341561040694e+01,8.984873866589e+01
2.348232154770e+01,8.984787320386e+01
2.354903268846e+01,8.984700525769e+01
2.361574382922e+01,8.984613482726e+01
2.368245496998e+01,8.984526191241e+01
2.374916611074e+01,8.984438651302e+01
2.381587725150e+01,8.984350862893e+01
2.388258839226e+01,8.984262826002e+01
2.394929953302e+01,8.984174540613e+01
2.401601067378e+01,8.984086006713e+01
2.408272181454e+01,8.983997224288e+01
2.414943295530e+01,8.983908193323e+01
2.421614409606e+01,8.983818913805e+01
2.428285523682e+01,8.983729385719e+01
2.434956637759e+01,8.983639609052e+01
2.441627751835e+01,8.983549583788e+01
2.448298865911e+01,8.983459309914e+01
2.454969979987e+01,8.983368787416e+01
2.461641094063e+01,8.983278016280e+01
2.468312208139e+01,8.983186996491e+01
2.474983322215e+01,8.983095728035e+01
2.481654436291e+01,8.983004210898e+01
2.488325550367e+01,8.982912445065e+01
2.494996664443e+01,8.982820430523e+01
2.501667778519e+01,8.982728167257e+01
2.508338892595e+01,8.982635655253e+01
2.515010006671e+01,8.982542894497e+01
2.521681120747e+01,8.982449884974e+01
2.528352234823e+01,8.982356626670e+01
2.535023348899e+01,8.982263119570e+01
2.541694462975e+01,8.982169363661e+01
2.548365577051e+01,8.982075358928e+01
2.555036691127e+01,8.981981105357e+01
2.561707805203e+01,8.981886602932e+01
2.568378919280e+01,8.981791851641e+01
2.575050033356e+01,8.981696851469e+01
2.581721147432e+01,8.981601602400e+01
2.588392261508e+01,8.981506104421e+01
2.595063375584e+01,8.981410357518e+01
2.601734489660e+01,8.981314361675e+01
2.608405603736e+01,8.981218116879e+01
2.615076717812e+01,8.981121623114e+01
2.621747831888e+01,8.981024880367e+01
2.628418945964e+01,8.980927888623e+01
2.635090060040e+01,8.980830647868e+01
2.641761174116e+01,8.980733158087e+01
2.648432288192e+01,8.980635419265e+01
2.655103402268e+01,8.980537431387e+01
2.661774516344e+01,8.980439194441e+01
2.668445630420e+01,8.980340708410e+01
2.675116744496e+01,8.980241973280e+01
2.681787858572e+01,8.980142989037e+01
2.688458972648e+01,8.980043755666e+01
2.695130086724e+01,8.979944273152e+01
2.701801200801e+01,8.979844541482e+01
2.708472314877e+01,8.979744560639e+01
2.715143428953e+01,8.979644330610e+01
2.721814543029e+01,8.979543851380e+01
2.728485657105e+01,8.979443122934e+01
2.735156771181e+01,8.979342145258e+01
2.741827885257e+01,8.979240918337e+01
2.748498999333e+01,8.979139442156e+01
2.755170113409e+01,8.979037716700e+01
2.761841227485e+01,8.978935741955e+01
2.768512341561e+01,8.978833517906e+01
2.775183455637e+01,8.978731044538e+01
2.781854569713e+01,8.978628321837e+01
2.788525683789e+01,8.978525349787e+01
2.795196797865e+01,8.978422128375e+01
2.801867911941e+01,8.978318657584e+01
2.808539026017e+01,8.978214937401e+01
2.815210140093e+01,8.978110967810e+01
2.821881254169e+01,8.978006748797e+01
2.828552368245e+01,8.977902280346e+01
2.835223482322e+01,8.977797562444e+01
2.841894596398e+01,8.977692595075e+01
2.848565710474e+01,8.977587378223e+01
2.855236824550e+01,8.977481911875e+01
2.861907938626e+01,8.977376196016e+01
2.868579052702e+01,8.977270230630e+01
2.875250166778e+01,8.977164015702e+01
2.881921280854e+01,8.977057551218e+01
2.888592394930e+01,8.976950837162e+01
2.895263509006e+01,8.976843873521e+01
2.901934623082e+01,8.976736660277e+01
2.908605737158e+01,8.976629197418e+01
2.915276851234e+01,8.976521484927e+01
2.921947965310e+01,8.976413522790e+01
2.928619079386e+01,8.976305310991e+01
2.935290193462e+01,8.976196849516e+01
2.941961307538e+01,8.976088138350e+01
2.948632421614e+01,8.975979177477e+01
2.955303535690e+01,8.975869966882e+01
2.961974649767e+01,8.975760506550e+01
2.968645763843e+01,8.975650796467e+01
2.975316877919e+01,8.975540836617e+01
2.981987991995e+01,8.975430626984e+01
2.988659106071e+01,8.975320167555e+01
2.995330220147e+01,8.975209458313e+01
3.002001334223e+01,8.975098499243e+01
3.008672448299e+01,8.974987290331e+01
3.015343562375e+01,8.974875831561e+01
3.022014676451e+01,8.974764122917e+01
3.028685790527e+01,8.974652164386e+01
3.035356904603e+01,8.974539955951e+01
3.042028018679e+01,8.974427497597e+01
3.048699132755e+01,8.974314789308e+01
3.055370246831e+01,8.974201831071e+01
3.062041360907e+01,8.974088622869e+01
3.068712474983e+01,8.973975164687e+01
3.075383589059e+01,8.973861456510e+01
3.082054703135e+01,8.973747498323e+01
3.088725817211e+01,8.973633290109e+01
3.095396931288e+01,8.973518831855e+01
3.102068045364e+01,8.973404123544e+01
3.108739159440e+01,8.973289165161e+01
3.115410273516e+01,8.973173956691e+01
3.122081387592e+01,8.973058498118e+01
3.128752501668e+01,8.972942789427e+01
3.135423615744e+01,8.972826830603e+01
3.142094729820e+01,8.972710621630e+01
3.148765843896e+01,8.972594162492e+01
3.155436957972e+01,8.972477453175e+01
3.162108072048e+01,8.972360493663e+01
3.168779186124e+01,8.972243283940e+01
3.175450300200e+01,8.972125823991e+01
3.182121414276e+01,8.972008113800e+01
3.188792528352e+01,8.971890153351e+01
3.195463642428e+01,8.971771942631e+01
3.202134756504e+01,8.971653481621e+01
3.208805870580e+01,8.971534770309e+01
3.215476984656e+01,8.971415808676e+01
3.222148098732e+01,8.971296596709e+01
3.228819212809e+01,8.971177134392e+01
3.235490326885e+01,8.971057421708e+01
3.242161440961e+01,8.970937458642e+01
3.248832555037e+01,8.970817245179e+01
3.255503669113e+01,8.970696781303e+01
3.262174783189e+01,8.970576066999e+01
3.268845897265e+01,8.970455102250e+01
3.275517011341e+01,8.970333887042e+01
3.282188125417e+01,8.970212421357e+01
3.288859239493e+01,8.970090705181e+01
3.295530353569e+01,8.969968738499e+01
3.302201467645e+01,8.969846521293e+01
3.308872581721e+01,8.969724053549e+01
3.315543695797e+01,8.969601335251e+01
3.322214809873e+01,8.969478366383e+01
3.328885923949e+01,8.969355146929e+01
3.335557038025e+01,8.969231676873e+01
3.342228152101e+01,8.969107956200e+01
3.348899266177e+01,8.968983984894e+01
3.355570380254e+01,8.968859762938e+01
3.362241494330e+01,8.968735290318e+01
3.368912608406e+01,8.968610567018e+01
3.375583722482e+01,8.968485593020e+01
3.382254836558e+01,8.968360368311e+01
3.388925950634e+01,8.968234892873e+01
3.395597064710e+01,8.968109166691e+01
3.402268178786e+01,8.967983189748e+01
3.408939292862e+01,8.967856962030e+01
3.415610406938e+01,8.967730483520e+01
3.422281521014e+01,8.967603754201e+01
3.428952635090e+01,8.967476774059e+01
3.435623749166e+01,8.967349543077e+01
3.442294863242e+01,8.967222061240e+01
3.448965977318e+01,8.967094328530e+01
3.455637091394e+01,8.966966344933e+01
3.462308205470e+01,8.966838110432e+01
3.468979319546e+01,8.966709625010e+01
3.475650433622e+01,8.966580888653e+01
3.482321547698e+01,8.966451901344e+01
3.488992661775e+01,8.966322663067e+01
3.495663775851e+01,8.966193173806e+01
3.502334889927e+01,8.966063433544e+01
3.509006004003e+01,8.965933442266e+01
3.515677118079e+01,8.965803199956e+01
3.522348232155e+01,8.965672706597e+01
3.529019346231e+01,8.965541962173e+01
3.535690460307e+01,8.965410966668e+01
3.542361574383e+01,8.965279720066e+01
3.549032688459e+01,8.965148222351e+01
3.555703802535e+01,8.965016473506e+01
3.562374916611e+01,8.964884473516e+01
3.569046030687e+01,8.964752222363e+01
3.575717144763e+01,8.964619720033e+01
3.582388258839e+01,8.964486966508e+01
3.589059372915e+01,8.964353961772e+01
3.595730486991e+01,8.964220705810e+01
3.602401601067e+01,8.964087198604e+01
3.609072715143e+01,8.963953440138e+01
3.615743829219e+01,8.963819430397e+01
3.622414943296e+01,8.963685169364e+01
3.629086057372e+01,8.963550657022e+01
3.635757171448e+01,8.963415893355e+01
3.642428285524e+01,8.963280878347e+01
3.649099399600e+01,8.963145611981e+01
3.655770513676e+01,8.963010094241e+01
3.662441627752e+01,8.962874325111e+01
3.669112741828e+01,8.962738304574e+01
3.675783855904e+01,8.962602032614e+01
3.682454969980e+01,8.962465509214e+01
3.689126084056e+01,8.962328734358e+01
3.695797198132e+01,8.962191708029e+01
3.702468312208e+01,8.962054430211e+01
3.709139426284e+01,8.961916900888e+01
3.715810540360e+01,8.961779120042e+01
3.722481654436e+01,8.961641087658e+01
3.729152768512e+01,8.961502803719e+01
3.735823882588e+01,8.961364268208e+01
3.742494996664e+01,8.961225481109e+01
3.749166110740e+01,8.961086442405e+01
3.755837224817e+01,8.960947152080e+01
3.762508338893e+01,8.960807610116e+01
3.769179452969e+01,8.960667816499e+01
3.775850567045e+01,8.960527771210e+01
3.782521681121e+01,8.960387474233e+01
3.789192795197e+01,8.960246925551e+01
3.795863909273e+01,8.960106125149e+01
3.802535023349e+01,8.959965073008e+01
3.809206137425e+01,8.959823769114e+01
3.815877251501e+01,8.959682213448e+01
3.822548365577e+01,8.959540405994e+01
3.829219479653e+01,8.959398346735e+01
3.835890593729e+01,8.959256035655e+01
3.842561707805e+01,8.959113472737e+01
3.849232821881e+01,8.958970657965e+01
3.855903935957e+01,8.958827591320e+01
3.862575050033e+01,8.958684272787e+01
3.869246164109e+01,8.958540702349e+01
3.875917278185e+01,8.958396879989e+01
3.882588392262e+01,8.958252805690e+01
3.889259506338e+01,8.958108479435e+01
3.895930620414e+01,8.957963901208e+01
3.902601734490e+01,8.957819070992e+01
3.909272848566e+01,8.957673988769e+01
3.915943962642e+01,8.957528654523e+01
3.922615076718e+01,8.957383068237e+01
3.929286190794e+01,8.957237229894e+01
3.935957304870e+01,8.957091139476e+01
3.942628418946e+01,8.956944796969e+01
3.949299533022e+01,8.956798202353e+01
3.955970647098e+01,8.956651355612e+01
3.962641761174e+01,8.956504256730e+01
3.969312875250e+01,8.956356905689e+01
3.975983989326e+01,8.956209302473e+01
3.982655103402e+01,8.956061447063e+01
3.989326217478e+01,8.955913339444e+01
3.995997331554e+01,8.955764979598e+01
4.002668445630e+01,8.955616367508e+01
4.009339559706e+01,8.955467503157e+01
4.016010673783e+01,8.955318386528e+01
4.022681787859e+01,8.955169017603e+01
4.029352901935e+01,8.955019396367e+01
4.036024016011e+01,8.954869522801e+01
4.042695130087e+01,8.954719396889e+01
4.049366244163e+01,8.954569018613e+01
4.056037358239e+01,8.954418387956e+01
4.062708472315e+01,8.954267504901e+01
4.069379586391e+01,8.954116369431e+01
4.076050700467e+01,8.953964981528e+01
4.082721814543e+01,8.953813341176e+01
4.089392928619e+01,8.953661448357e+01
4.096064042695e+01,8.953509303054e+01
4.102735156771e+01,8.953356905250e+01
4.109406270847e+01,8.953204254927e+01
4.116077384923e+01,8.953051352068e+01
4.122748498999e+01,8.952898196656e+01
4.129419613075e+01,8.952744788674e+01
4.136090727151e+01,8.952591128104e+01
4.142761841227e+01,8.952437214929e+01
4.149432955304e+01,8.952283049131e+01
4.156104069380e+01,8.952128630693e+01
4.162775183456e+01,8.951973959599e+01
4.169446297532e+01,8.951819035829e+01
4.176117411608e+01,8.951663859368e+01
4.182788525684e+01,8.951508430197e+01
4.189459639760e+01,8.951352748300e+01
4.196130753836e+01,8.951196813658e+01
4.202801867912e+01,8.951040626255e+01
4.209472981988e+01,8.950884186073e+01
4.216144096064e+01,8.950727493093e+01
4.222815210140e+01,8.950570547300e+01
4.229486324216e+01,8.950413348675e+01
4.236157438292e+01,8.950255897202e+01
4.242828552368e+01,8.950098192861e+01
4.249499666444e+01,8.949940235636e+01
4.256170780520e+01,8.949782025510e+01
4.262841894596e+01,8.949623562464e+01
4.269513008672e+01,8.949464846481e+01
4.276184122748e+01,8.949305877544e+01
4.282855236825e+01,8.949146655635e+01
4.289526350901e+01,8.948987180736e+01
4.296197464977e+01,8.948827452830e+01
4.302868579053e+01,8.948667471898e+01
4.309539693129e+01,8.948507237925e+01
4.316210807205e+01,8.948346750890e+01
4.322881921281e+01,8.948186010778e+01
4.329553035357e+01,8.948025017570e+01
4.336224149433e+01,8.947863771249e+01
4.342895263509e+01,8.947702271796e+01
4.349566377585e+01,8.947540519195e+01
4.356237491661e+01,8.947378513427e+01
4.362908605737e+01,8.947216254474e+01
4.369579719813e+01,8.947053742320e+01
4.376250833889e+01,8.946890976945e+01
4.382921947965e+01,8.946727958333e+01
4.389593062041e+01,8.946564686465e+01
4.396264176117e+01,8.946401161324e+01
4.402935290193e+01,8.946237382891e+01
4.409606404270e+01,8.946073351149e+01
4.416277518346e+01,8.945909066081e+01
4.422948632422e+01,8.945744527667e+01
4.429619746498e+01,8.945579735891e+01
4.436290860574e+01,8.945414690734e+01
4.442961974650e+01,8.945249392178e+01
4.449633088726e+01,8.945083840206e+01
4.456304202802e+01,8.944918034799e+01
4.462975316878e+01,8.944751975940e+01
4.469646430954e+01,8.944585663610e+01
4.476317545030e+01,8.944419097792e+01
4.482988659106e+01,8.944252278468e+01
4.489659773182e+01,8.944085205619e+01
4.496330887258e+01,8.943917879227e+01
4.503002001334e+01,8.943750299275e+01
4.509673115410e+01,8.943582465745e+01
4.516344229486e+01,8.943414378618e+01
4.523015343562e+01,8.943246037876e+01
4.529686457638e+01,8.943077443501e+01
4.536357571714e+01,8.942908595475e+01
4.543028685791e+01,8.942739493780e+01
4.549699799867e+01,8.942570138398e+01
4.556370913943e+01,8.942400529311e+01
4.563042028019e+01,8.942230666500e+01
4.569713142095e+01,8.942060549947e+01
4.576384256171e+01,8.941890179634e+01
4.583055370247e+01,8.941719555544e+01
4.589726484323e+01,8.941548677657e+01
4.596397598399e+01,8.941377545955e+01
4.603068712475e+01,8.941206160421e+01
4.609739826551e+01,8.941034521035e+01
4.616410940627e+01,8.940862627780e+01
4.623082054703e+01,8.940690480638e+01
4.629753168779e+01,8.940518079590e+01
4.636424282855e+01,8.940345424617e+01
4.643095396931e+01,8.940172515702e+01
4.649766511007e+01,8.939999352826e+01
4.656437625083e+01,8.939825935971e+01
