t,r
1.507671781187e+01,5.886315080100e+01
1.514342895264e+01,5.886193088725e+01
1.521014009340e+01,5.886070550302e+01
1.527685123416e+01,5.885947464751e+01
1.534356237492e+01,5.885823831991e+01
1.541027351568e+01,5.885699651943e+01
1.547698465644e+01,5.885574924525e+01
1.554369579720e+01,5.885449649658e+01
1.561040693796e+01,5.885323827262e+01
1.567711807872e+01,5.885197457254e+01
1.574382921948e+01,5.885070539555e+01
1.581054036024e+01,5.884943074084e+01
1.587725150100e+01,5.884815060760e+01
1.594396264176e+01,5.884686499503e+01
1.601067378252e+01,5.884557390230e+01
1.607738492328e+01,5.884427732861e+01
1.614409606404e+01,5.884297527315e+01
1.621080720480e+01,5.884166773510e+01
1.627751834556e+01,5.884035471365e+01
1.634422948632e+01,5.883903620799e+01
1.641094062708e+01,5.883771221730e+01
1.647765176785e+01,5.883638274077e+01
1.654436290861e+01,5.883504777757e+01
1.661107404937e+01,5.883370732689e+01
1.667778519013e+01,5.883236138791e+01
1.674449633089e+01,5.883100995981e+01
1.681120747165e+01,5.882965304177e+01
1.687791861241e+01,5.882829063297e+01
1.694462975317e+01,5.882692273258e+01
1.701134089393e+01,5.882554933979e+01
1.707805203469e+01,5.882417045377e+01
1.714476317545e+01,5.882278607369e+01
1.721147431621e+01,5.882139619873e+01
1.727818545697e+01,5.882000082806e+01
1.734489659773e+01,5.881859996086e+01
1.741160773849e+01,5.881719359629e+01
1.747831887925e+01,5.881578173353e+01
1.754503002001e+01,5.881436437175e+01
1.761174116077e+01,5.881294151012e+01
1.767845230153e+01,5.881151314779e+01
1.774516344229e+01,5.881007928396e+01
1.781187458306e+01,5.880863991777e+01
1.787858572382e+01,5.880719504839e+01
1.794529686458e+01,5.880574467499e+01
1.801200800534e+01,5.880428879674e+01
1.807871914610e+01,5.880282741279e+01
1.814543028686e+01,5.880136052231e+01
1.821214142762e+01,5.879988812447e+01
1.827885256838e+01,5.879841021841e+01
1.834556370914e+01,5.879692680330e+01
1.841227484990e+01,5.879543787830e+01
1.847898599066e+01,5.879394344257e+01
1.854569713142e+01,5.879244349526e+01
1.861240827218e+01,5.879093803553e+01
1.867911941294e+01,5.878942706253e+01
1.874583055370e+01,5.878791057542e+01
1.881254169446e+01,5.878638857336e+01
1.887925283522e+01,5.878486105549e+01
1.894596397598e+01,5.878332802097e+01
1.901267511674e+01,5.878178946895e+01
1.907938625751e+01,5.878024539857e+01
1.914609739827e+01,5.877869580900e+01
1.921280853903e+01,5.877714069936e+01
1.927951967979e+01,5.877558006882e+01
1.934623082055e+01,5.877401391652e+01
1.941294196131e+01,5.877244224161e+01
1.947965310207e+01,5.877086504322e+01
1.954636424283e+01,5.876928232051e+01
1.961307538359e+01,5.876769407261e+01
1.967978652435e+01,5.876610029867e+01
1.974649766511e+01,5.876450099783e+01
1.981320880587e+01,5.876289616923e+01
1.987991994663e+01,5.876128581200e+01
1.994663108739e+01,5.875966992530e+01
2.001334222815e+01,5.875804850825e+01
2.008005336891e+01,5.875642155999e+01
2.014676450967e+01,5.875478907966e+01
2.021347565043e+01,5.875315106639e+01
2.028018679119e+01,5.875150751932e+01
2.034689793195e+01,5.874985843757e+01
2.041360907272e+01,5.874820382029e+01
2.048032021348e+01,5.874654366660e+01
2.054703135424e+01,5.874487797564e+01
2.061374249500e+01,5.874320674653e+01
2.068045363576e+01,5.874152997840e+01
2.074716477652e+01,5.873984767037e+01
2.081387591728e+01,5.873815982159e+01
2.088058705804e+01,5.873646643117e+01
2.094729819880e+01,5.873476749823e+01
2.101400933956e+01,5.873306302191e+01
2.108072048032e+01,5.873135300132e+01
2.114743162108e+01,5.872963743558e+01
2.121414276184e+01,5.872791632383e+01
2.128085390260e+01,5.872618966517e+01
2.134756504336e+01,5.872445745873e+01
2.141427618412e+01,5.872271970363e+01
2.148098732488e+01,5.872097639898e+01
2.154769846564e+01,5.871922754391e+01
2.161440960640e+01,5.871747313752e+01
2.168112074716e+01,5.871571317894e+01
2.174783188793e+01,5.871394766727e+01
2.181454302869e+01,5.871217660163e+01
2.188125416945e+01,5.871039998114e+01
2.194796531021e+01,5.870861780489e+01
2.201467645097e+01,5.870683007202e+01
2.208138759173e+01,5.870503678161e+01
2.214809873249e+01,5.870323793279e+01
2.221480987325e+01,5.870143352466e+01
2.228152101401e+01,5.869962355633e+01
2.234823215477e+01,5.869780802690e+01
2.241494329553e+01,5.869598693547e+01
2.248165443629e+01,5.869416028116e+01
2.254836557705e+01,5.869232806307e+01
2.261507671781e+01,5.869049028029e+01
2.268178785857e+01,5.868864693193e+01
2.274849899933e+01,5.868679801709e+01
2.281521014009e+01,5.868494353486e+01
2.288192128085e+01,5.868308348436e+01
2.294863242161e+01,5.868121786467e+01
2.301534356237e+01,5.867934667489e+01
2.308205470314e+01,5.867746991411e+01
2.314876584390e+01,5.867558758144e+01
2.321547698466e+01,5.867369967596e+01
2.328218812542e+01,5.867180619678e+01
2.334889926618e+01,5.866990714297e+01
2.341561040694e+01,5.866800251363e+01
2.348232154770e+01,5.866609230786e+01
2.354903268846e+01,5.866417652474e+01
2.361574382922e+01,5.866225516335e+01
2.368245496998e+01,5.866032822280e+01
2.374916611074e+01,5.865839570215e+01
2.381587725150e+01,5.865645760051e+01
2.388258839226e+01,5.865451391694e+01
2.394929953302e+01,5.865256465055e+01
2.401601067378e+01,5.865060980040e+01
2.408272181454e+01,5.864864936558e+01
2.414943295530e+01,5.864668334518e+01
2.421614409606e+01,5.864471173827e+01
2.428285523682e+01,5.864273454392e+01
2.434956637759e+01,5.864075176123e+01
2.441627751835e+01,5.863876338926e+01
2.448298865911e+01,5.863676942709e+01
2.454969979987e+01,5.863476987380e+01
2.461641094063e+01,5.863276472845e+01
2.468312208139e+01,5.863075399014e+01
2.474983322215e+01,5.862873765791e+01
2.481654436291e+01,5.862671573086e+01
2.488325550367e+01,5.862468820804e+01
2.494996664443e+01,5.862265508853e+01
2.501667778519e+01,5.862061637139e+01
2.508338892595e+01,5.861857205570e+01
2.515010006671e+01,5.861652214051e+01
2.521681120747e+01,5.861446662490e+01
2.528352234823e+01,5.861240550793e+01
2.535023348899e+01,5.861033878866e+01
2.541694462975e+01,5.860826646616e+01
2.548365577051e+01,5.860618853949e+01
2.555036691127e+01,5.860410500770e+01
2.561707805203e+01,5.860201586986e+01
2.568378919280e+01,5.859992112503e+01
2.575050033356e+01,5.859782077226e+01
2.581721147432e+01,5.859571481061e+01
2.588392261508e+01,5.859360323915e+01
2.595063375584e+01,5.859148605691e+01
2.601734489660e+01,5.858936326296e+01
2.608405603736e+01,5.858723485635e+01
2.615076717812e+01,5.858510083613e+01
2.621747831888e+01,5.858296120136e+01
2.628418945964e+01,5.858081595107e+01
2.635090060040e+01,5.857866508433e+01
2.641761174116e+01,5.857650860018e+01
2.648432288192e+01,5.857434649767e+01
2.655103402268e+01,5.857217877584e+01
2.661774516344e+01,5.857000543373e+01
2.668445630420e+01,5.856782647041e+01
2.675116744496e+01,5.856564188489e+01
2.681787858572e+01,5.856345167624e+01
2.688458972648e+01,5.856125584349e+01
2.695130086724e+01,5.855905438567e+01
2.701801200801e+01,5.855684730184e+01
2.708472314877e+01,5.855463459103e+01
2.715143428953e+01,5.855241625227e+01
2.721814543029e+01,5.855019228460e+01
2.728485657105e+01,5.854796268706e+01
2.735156771181e+01,5.854572745868e+01
2.741827885257e+01,5.854348659850e+01
2.748498999333e+01,5.854124010555e+01
2.755170113409e+01,5.853898797885e+01
2.761841227485e+01,5.853673021745e+01
2.768512341561e+01,5.853446682036e+01
2.775183455637e+01,5.853219778662e+01
2.781854569713e+01,5.852992311526e+01
2.788525683789e+01,5.852764280530e+01
2.795196797865e+01,5.852535685577e+01
2.801867911941e+01,5.852306526569e+01
2.808539026017e+01,5.852076803409e+01
2.815210140093e+01,5.851846515998e+01
2.821881254169e+01,5.851615664240e+01
2.828552368245e+01,5.851384248035e+01
2.835223482322e+01,5.851152267287e+01
2.841894596398e+01,5.850919721896e+01
2.848565710474e+01,5.850686611765e+01
2.855236824550e+01,5.850452936796e+01
2.861907938626e+01,5.850218696889e+01
2.868579052702e+01,5.849983891946e+01
2.875250166778e+01,5.849748521869e+01
2.881921280854e+01,5.849512586559e+01
2.888592394930e+01,5.849276085917e+01
2.895263509006e+01,5.849039019844e+01
2.901934623082e+01,5.848801388242e+01
2.908605737158e+01,5.848563191010e+01
2.915276851234e+01,5.848324428049e+01
2.921947965310e+01,5.848085099262e+01
2.928619079386e+01,5.847845204547e+01
2.935290193462e+01,5.847604743805e+01
2.941961307538e+01,5.847363716937e+01
2.948632421614e+01,5.847122123842e+01
2.955303535690e+01,5.846879964422e+01
2.961974649767e+01,5.846637238576e+01
2.968645763843e+01,5.846393946204e+01
2.975316877919e+01,5.846150087206e+01
2.981987991995e+01,5.845905661481e+01
2.988659106071e+01,5.845660668930e+01
2.995330220147e+01,5.845415109451e+01
3.002001334223e+01,5.845168982945e+01
3.008672448299e+01,5.844922289310e+01
3.015343562375e+01,5.844675028445e+01
3.022014676451e+01,5.844427200251e+01
3.028685790527e+01,5.844178804625e+01
3.035356904603e+01,5.843929841467e+01
3.042028018679e+01,5.843680310676e+01
3.048699132755e+01,5.843430212150e+01
3.055370246831e+01,5.843179545788e+01
3.062041360907e+01,5.842928311488e+01
3.068712474983e+01,5.842676509149e+01
3.075383589059e+01,5.842424138669e+01
3.082054703135e+01,5.842171199947e+01
3.088725817211e+01,5.841917692879e+01
3.095396931288e+01,5.841663617365e+01
3.102068045364e+01,5.841408973303e+01
3.108739159440e+01,5.841153760589e+01
3.115410273516e+01,5.840897979122e+01
3.122081387592e+01,5.840641628799e+01
3.128752501668e+01,5.840384709518e+01
3.135423615744e+01,5.840127221176e+01
3.142094729820e+01,5.839869163670e+01
3.148765843896e+01,5.839610536898e+01
3.155436957972e+01,5.839351340756e+01
3.162108072048e+01,5.839091575141e+01
3.168779186124e+01,5.838831239951e+01
3.175450300200e+01,5.838570335082e+01
3.182121414276e+01,5.838308860431e+01
3.188792528352e+01,5.838046815893e+01
3.195463642428e+01,5.837784201367e+01
3.202134756504e+01,5.837521016747e+01
3.208805870580e+01,5.837257261930e+01
3.215476984656e+01,5.836992936812e+01
3.222148098732e+01,5.836728041290e+01
3.228819212809e+01,5.836462575259e+01
3.235490326885e+01,5.836196538614e+01
3.242161440961e+01,5.835929931252e+01
3.248832555037e+01,5.835662753068e+01
3.255503669113e+01,5.835395003958e+01
3.262174783189e+01,5.835126683816e+01
3.268845897265e+01,5.834857792539e+01
3.275517011341e+01,5.834588330021e+01
3.282188125417e+01,5.834318296157e+01
3.288859239493e+01,5.834047690842e+01
3.295530353569e+01,5.833776513972e+01
3.302201467645e+01,5.833504765440e+01
3.308872581721e+01,5.833232445142e+01
3.315543695797e+01,5.832959552972e+01
3.322214809873e+01,5.832686088824e+01
3.328885923949e+01,5.832412052592e+01
3.335557038025e+01,5.832137444172e+01
3.342228152101e+01,5.831862263456e+01
3.348899266177e+01,5.831586510339e+01
3.355570380254e+01,5.831310184715e+01
3.362241494330e+01,5.831033286477e+01
3.368912608406e+01,5.830755815519e+01
3.375583722482e+01,5.830477771735e+01
3.382254836558e+01,5.830199155018e+01
3.388925950634e+01,5.829919965261e+01
3.395597064710e+01,5.829640202357e+01
3.402268178786e+01,5.829359866201e+01
3.408939292862e+01,5.829078956684e+01
3.415610406938e+01,5.828797473699e+01
3.422281521014e+01,5.828515417140e+01
3.428952635090e+01,5.828232786899e+01
3.435623749166e+01,5.827949582868e+01
3.442294863242e+01,5.827665804940e+01
3.448965977318e+01,5.827381453008e+01
3.455637091394e+01,5.827096526963e+01
3.462308205470e+01,5.826811026697e+01
3.468979319546e+01,5.826524952104e+01
3.475650433622e+01,5.826238303074e+01
3.482321547698e+01,5.825951079499e+01
3.488992661775e+01,5.825663281271e+01
3.495663775851e+01,5.825374908282e+01
3.502334889927e+01,5.825085960423e+01
3.509006004003e+01,5.824796437585e+01
3.515677118079e+01,5.824506339660e+01
3.522348232155e+01,5.824215666539e+01
3.529019346231e+01,5.823924418112e+01
3.535690460307e+01,5.823632594271e+01
3.542361574383e+01,5.823340194907e+01
3.549032688459e+01,5.823047219910e+01
3.555703802535e+01,5.822753669170e+01
3.562374916611e+01,5.822459542579e+01
3.569046030687e+01,5.822164840026e+01
3.575717144763e+01,5.821869561403e+01
3.582388258839e+01,5.821573706598e+01
3.589059372915e+01,5.821277275502e+01
3.595730486991e+01,5.820980268005e+01
3.602401601067e+01,5.820682683996e+01
3.609072715143e+01,5.820384523366e+01
3.615743829219e+01,5.820085786004e+01
3.622414943296e+01,5.819786471799e+01
3.629086057372e+01,5.819486580641e+01
3.635757171448e+01,5.819186112419e+01
3.642428285524e+01,5.818885067022e+01
3.649099399600e+01,5.818583444339e+01
3.655770513676e+01,5.818281244259e+01
3.662441627752e+01,5.817978466671e+01
3.669112741828e+01,5.817675111463e+01
3.675783855904e+01,5.817371178524e+01
3.682454969980e+01,5.817066667743e+01
3.689126084056e+01,5.816761579007e+01
3.695797198132e+01,5.816455912206e+01
3.702468312208e+01,5.816149667226e+01
3.709139426284e+01,5.815842843957e+01
3.715810540360e+01,5.815535442285e+01
3.722481654436e+01,5.815227462100e+01
3.729152768512e+01,5.814918903287e+01
3.735823882588e+01,5.814609765736e+01
3.742494996664e+01,5.814300049333e+01
3.749166110740e+01,5.813989753965e+01
3.755837224817e+01,5.813678879521e+01
3.762508338893e+01,5.813367425886e+01
3.769179452969e+01,5.813055392948e+01
3.775850567045e+01,5.812742780594e+01
3.782521681121e+01,5.812429588711e+01
3.789192795197e+01,5.812115817184e+01
3.795863909273e+01,5.811801465901e+01
3.802535023349e+01,5.811486534748e+01
3.809206137425e+01,5.811171023612e+01
3.815877251501e+01,5.810854932377e+01
3.822548365577e+01,5.810538260932e+01
3.829219479653e+01,5.810221009160e+01
3.835890593729e+01,5.809903176949e+01
3.842561707805e+01,5.809584764184e+01
3.849232821881e+01,5.809265770750e+01
3.855903935957e+01,5.808946196533e+01
3.862575050033e+01,5.808626041418e+01
3.869246164109e+01,5.808305305291e+01
3.875917278185e+01,5.807983988037e+01
3.882588392262e+01,5.807662089540e+01
3.889259506338e+01,5.807339609686e+01
3.895930620414e+01,5.807016548359e+01
3.902601734490e+01,5.806692905443e+01
3.909272848566e+01,5.806368680825e+01
3.915943962642e+01,5.806043874387e+01
3.922615076718e+01,5.805718486015e+01
3.929286190794e+01,5.805392515591e+01
3.935957304870e+01,5.805065963002e+01
3.942628418946e+01,5.804738828129e+01
3.949299533022e+01,5.804411110858e+01
3.955970647098e+01,5.804082811071e+01
3.962641761174e+01,5.803753928654e+01
3.969312875250e+01,5.803424463488e+01
3.975983989326e+01,5.803094415457e+01
3.982655103402e+01,5.802763784445e+01
3.989326217478e+01,5.802432570335e+01
3.995997331554e+01,5.802100773009e+01
4.002668445630e+01,5.801768392351e+01
4.009339559706e+01,5.801435428243e+01
4.016010673783e+01,5.801101880568e+01
4.022681787859e+01,5.800767749209e+01
4.029352901935e+01,5.800433034047e+01
4.036024016011e+01,5.800097734966e+01
4.042695130087e+01,5.799761851847e+01
4.049366244163e+01,5.799425384572e+01
4.056037358239e+01,5.799088333024e+01
4.062708472315e+01,5.798750697084e+01
4.069379586391e+01,5.798412476633e+01
4.076050700467e+01,5.798073671554e+01
4.082721814543e+01,5.797734281728e+01
4.089392928619e+01,5.797394307036e+01
4.096064042695e+01,5.797053747359e+01
4.102735156771e+01,5.796712602579e+01
4.109406270847e+01,5.796370872576e+01
4.116077384923e+01,5.796028557231e+01
4.122748498999e+01,5.795685656425e+01
4.129419613075e+01,5.795342170039e+01
4.136090727151e+01,5.794998097953e+01
4.142761841227e+01,5.794653440047e+01
4.149432955304e+01,5.794308196202e+01
4.156104069380e+01,5.793962366298e+01
4.162775183456e+01,5.793615950214e+01
4.169446297532e+01,5.793268947831e+01
4.176117411608e+01,5.792921359029e+01
4.182788525684e+01,5.792573183686e+01
4.189459639760e+01,5.792224421683e+01
4.196130753836e+01,5.791875072899e+01
4.202801867912e+01,5.791525137213e+01
4.209472981988e+01,5.791174614505e+01
4.216144096064e+01,5.790823504652e+01
4.222815210140e+01,5.790471807535e+01
4.229486324216e+01,5.790119523032e+01
4.236157438292e+01,5.789766651022e+01
4.242828552368e+01,5.789413191382e+01
4.249499666444e+01,5.789059143993e+01
4.256170780520e+01,5.788704508731e+01
4.262841894596e+01,5.788349285475e+01
4.269513008672e+01,5.787993474103e+01
4.276184122748e+01,5.787637074493e+01
4.282855236825e+01,5.787280086523e+01
4.289526350901e+01,5.786922510070e+01
4.296197464977e+01,5.786564345012e+01
4.302868579053e+01,5.786205591226e+01
4.309539693129e+01,5.785846248590e+01
4.316210807205e+01,5.785486316981e+01
4.322881921281e+01,5.785125796276e+01
4.329553035357e+01,5.784764686351e+01
4.336224149433e+01,5.784402987084e+01
4.342895263509e+01,5.784040698351e+01
4.349566377585e+01,5.783677820028e+01
4.356237491661e+01,5.783314351993e+01
4.362908605737e+01,5.782950294122e+01
4.369579719813e+01,5.782585646289e+01
4.376250833889e+01,5.782220408373e+01
4.382921947965e+01,5.781854580248e+01
4.389593062041e+01,5.781488161790e+01
4.396264176117e+01,5.781121152875e+01
4.402935290193e+01,5.780753553379e+01
4.409606404270e+01,5.780385363176e+01
4.416277518346e+01,5.780016582143e+01
4.422948632422e+01,5.779647210154e+01
4.429619746498e+01,5.779277247085e+01
4.436290860574e+01,5.778906692809e+01
4.442961974650e+01,5.778535547203e+01
4.449633088726e+01,5.778163810140e+01
4.456304202802e+01,5.777791481496e+01
4.462975316878e+01,5.777418561144e+01
4.469646430954e+01,5.777045048958e+01
4.476317545030e+01,5.776670944814e+01
4.482988659106e+01,5.776296248585e+01
4.489659773182e+01,5.775920960145e+01
4.496330887258e+01,5.775545079367e+01
4.503002001334e+01,5.775168606125e+01
4.509673115410e+01,5.774791540293e+01
4.516344229486e+01,5.774413881744e+01
4.523015343562e+01,5.774035630352e+01
4.529686457638e+01,5.773656785988e+01
4.536357571714e+01,5.773277348528e+01
4.543028685791e+01,5.772897317842e+01
4.549699799867e+01,5.772516693804e+01
4.556370913943e+01,5.772135476287e+01
4.563042028019e+01,5.771753665163e+01
4.569713142095e+01,5.771371260304e+01
4.576384256171e+01,5.770988261583e+01
4.583055370247e+01,5.770604668871e+01
4.589726484323e+01,5.770220482041e+01
4.596397598399e+01,5.769835700964e+01
4.603068712475e+01,5.769450325513e+01
4.609739826551e+01,5.769064355557e+01
4.616410940627e+01,5.768677790970e+01
4.623082054703e+01,5.768290631622e+01
4.629753168779e+01,5.767902877385e+01
4.636424282855e+01,5.767514528129e+01
4.643095396931e+01,5.767125583725e+01
4.649766511007e+01,5.766736044044e+01
4.656437625083e+01,5.766345908957e+01
