t,r
2.881921280854e+01,2.607870701891e+01
2.888592394930e+01,2.606918066060e+01
2.895263509006e+01,2.605962727387e+01
2.901934623082e+01,2.605004682735e+01
2.908605737158e+01,2.604043928958e+01
2.915276851234e+01,2.603080462903e+01
2.921947965310e+01,2.602114281405e+01
2.928619079386e+01,2.601145381296e+01
2.935290193462e+01,2.600173759393e+01
2.941961307538e+01,2.599199412510e+01
2.948632421614e+01,2.598222337448e+01
2.955303535690e+01,2.597242531003e+01
2.961974649767e+01,2.596259989959e+01
2.968645763843e+01,2.595274711093e+01
2.975316877919e+01,2.594286691172e+01
2.981987991995e+01,2.593295926957e+01
2.988659106071e+01,2.592302415196e+01
2.995330220147e+01,2.591306152631e+01
3.002001334223e+01,2.590307135994e+01
3.008672448299e+01,2.589305362008e+01
3.015343562375e+01,2.588300827387e+01
3.022014676451e+01,2.587293528836e+01
3.028685790527e+01,2.586283463051e+01
3.035356904603e+01,2.585270626718e+01
3.042028018679e+01,2.584255016514e+01
3.048699132755e+01,2.583236629108e+01
3.055370246831e+01,2.582215461159e+01
3.062041360907e+01,2.581191509316e+01
3.068712474983e+01,2.580164770219e+01
3.075383589059e+01,2.579135240499e+01
3.082054703135e+01,2.578102916777e+01
3.088725817211e+01,2.577067795664e+01
3.095396931288e+01,2.576029873763e+01
3.102068045364e+01,2.574989147667e+01
3.108739159440e+01,2.573945613959e+01
3.115410273516e+01,2.572899269210e+01
3.122081387592e+01,2.571850109987e+01
3.128752501668e+01,2.570798132841e+01
3.135423615744e+01,2.569743334317e+01
3.142094729820e+01,2.568685710949e+01
3.148765843896e+01,2.567625259262e+01
3.155436957972e+01,2.566561975769e+01
3.162108072048e+01,2.565495856976e+01
3.168779186124e+01,2.564426899376e+01
3.175450300200e+01,2.563355099453e+01
3.182121414276e+01,2.562280453683e+01
3.188792528352e+01,2.561202958528e+01
3.195463642428e+01,2.560122610443e+01
3.202134756504e+01,2.559039405871e+01
3.208805870580e+01,2.557953341245e+01
3.215476984656e+01,2.556864412989e+01
3.222148098732e+01,2.555772617515e+01
3.228819212809e+01,2.554677951224e+01
3.235490326885e+01,2.553580410509e+01
3.242161440961e+01,2.552479991751e+01
3.248832555037e+01,2.551376691319e+01
3.255503669113e+01,2.550270505575e+01
3.262174783189e+01,2.549161430867e+01
3.268845897265e+01,2.548049463534e+01
3.275517011341e+01,2.546934599903e+01
3.282188125417e+01,2.545816836292e+01
3.288859239493e+01,2.544696169006e+01
3.295530353569e+01,2.543572594341e+01
3.302201467645e+01,2.542446108581e+01
3.308872581721e+01,2.541316707998e+01
3.315543695797e+01,2.540184388855e+01
3.322214809873e+01,2.539049147404e+01
3.328885923949e+01,2.537910979883e+01
3.335557038025e+01,2.536769882522e+01
3.342228152101e+01,2.535625851538e+01
3.348899266177e+01,2.534478883136e+01
3.355570380254e+01,2.533328973512e+01
3.362241494330e+01,2.532176118848e+01
3.368912608406e+01,2.531020315317e+01
3.375583722482e+01,2.529861559078e+01
3.382254836558e+01,2.528699846281e+01
3.388925950634e+01,2.527535173062e+01
3.395597064710e+01,2.526367535546e+01
3.402268178786e+01,2.525196929847e+01
3.408939292862e+01,2.524023352067e+01
3.415610406938e+01,2.522846798296e+01
3.422281521014e+01,2.521667264611e+01
3.428952635090e+01,2.520484747079e+01
3.435623749166e+01,2.519299241753e+01
3.442294863242e+01,2.518110744677e+01
3.448965977318e+01,2.516919251878e+01
3.455637091394e+01,2.515724759376e+01
3.462308205470e+01,2.514527263174e+01
3.468979319546e+01,2.513326759268e+01
3.475650433622e+01,2.512123243636e+01
3.482321547698e+01,2.510916712247e+01
3.488992661775e+01,2.509707161058e+01
3.495663775851e+01,2.508494586011e+01
3.502334889927e+01,2.507278983036e+01
3.509006004003e+01,2.506060348053e+01
3.515677118079e+01,2.504838676966e+01
3.522348232155e+01,2.503613965667e+01
3.529019346231e+01,2.502386210037e+01
3.535690460307e+01,2.501155405942e+01
3.542361574383e+01,2.499921549235e+01
3.549032688459e+01,2.498684635758e+01
3.555703802535e+01,2.497444661339e+01
3.562374916611e+01,2.496201621791e+01
3.569046030687e+01,2.494955512916e+01
3.575717144763e+01,2.493706330502e+01
3.582388258839e+01,2.492454070324e+01
3.589059372915e+01,2.491198728143e+01
3.595730486991e+01,2.489940299707e+01
3.602401601067e+01,2.488678780750e+01
3.609072715143e+01,2.487414166993e+01
3.615743829219e+01,2.486146454143e+01
3.622414943296e+01,2.484875637893e+01
3.629086057372e+01,2.483601713923e+01
3.635757171448e+01,2.482324677898e+01
3.642428285524e+01,2.481044525471e+01
3.649099399600e+01,2.479761252278e+01
3.655770513676e+01,2.478474853943e+01
3.662441627752e+01,2.477185326077e+01
3.669112741828e+01,2.475892664273e+01
3.675783855904e+01,2.474596864114e+01
3.682454969980e+01,2.473297921166e+01
3.689126084056e+01,2.471995830981e+01
3.695797198132e+01,2.470690589097e+01
3.702468312208e+01,2.469382191038e+01
3.709139426284e+01,2.468070632311e+01
3.715810540360e+01,2.466755908411e+01
3.722481654436e+01,2.465438014817e+01
3.729152768512e+01,2.464116946993e+01
3.735823882588e+01,2.462792700389e+01
3.742494996664e+01,2.461465270438e+01
3.749166110740e+01,2.460134652561e+01
3.755837224817e+01,2.458800842161e+01
3.762508338893e+01,2.457463834628e+01
3.769179452969e+01,2.456123625334e+01
3.775850567045e+01,2.454780209639e+01
3.782521681121e+01,2.453433582885e+01
3.789192795197e+01,2.452083740399e+01
3.795863909273e+01,2.450730677493e+01
3.802535023349e+01,2.449374389463e+01
3.809206137425e+01,2.448014871590e+01
3.815877251501e+01,2.446652119138e+01
3.822548365577e+01,2.445286127354e+01
3.829219479653e+01,2.443916891473e+01
3.835890593729e+01,2.442544406709e+01
3.842561707805e+01,2.441168668264e+01
3.849232821881e+01,2.439789671322e+01
3.855903935957e+01,2.438407411049e+01
3.862575050033e+01,2.437021882598e+01
3.869246164109e+01,2.435633081103e+01
3.875917278185e+01,2.434241001682e+01
3.882588392262e+01,2.432845639437e+01
3.889259506338e+01,2.431446989453e+01
3.895930620414e+01,2.430045046798e+01
3.902601734490e+01,2.428639806522e+01
3.909272848566e+01,2.427231263659e+01
3.915943962642e+01,2.425819413227e+01
3.922615076718e+01,2.424404250226e+01
3.929286190794e+01,2.422985769637e+01
3.935957304870e+01,2.421563966425e+01
3.942628418946e+01,2.420138835540e+01
3.949299533022e+01,2.418710371910e+01
3.955970647098e+01,2.417278570447e+01
3.962641761174e+01,2.415843426048e+01
3.969312875250e+01,2.414404933588e+01
3.975983989326e+01,2.412963087927e+01
3.982655103402e+01,2.411517883906e+01
3.989326217478e+01,2.410069316347e+01
3.995997331554e+01,2.408617380056e+01
4.002668445630e+01,2.407162069818e+01
4.009339559706e+01,2.405703380402e+01
4.016010673783e+01,2.404241306557e+01
4.022681787859e+01,2.402775843015e+01
4.029352901935e+01,2.401306984487e+01
4.036024016011e+01,2.399834725667e+01
4.042695130087e+01,2.398359061230e+01
4.049366244163e+01,2.396879985831e+01
4.056037358239e+01,2.395397494107e+01
4.062708472315e+01,2.393911580675e+01
4.069379586391e+01,2.392422240134e+01
4.076050700467e+01,2.390929467061e+01
4.082721814543e+01,2.389433256017e+01
4.089392928619e+01,2.387933601541e+01
4.096064042695e+01,2.386430498153e+01
4.102735156771e+01,2.384923940353e+01
4.109406270847e+01,2.383413922622e+01
4.116077384923e+01,2.381900439418e+01
4.122748498999e+01,2.380383485183e+01
4.129419613075e+01,2.378863054337e+01
4.136090727151e+01,2.377339141278e+01
4.142761841227e+01,2.375811740386e+01
4.149432955304e+01,2.374280846020e+01
4.156104069380e+01,2.372746452517e+01
4.162775183456e+01,2.371208554193e+01
4.169446297532e+01,2.369667145346e+01
4.176117411608e+01,2.368122220250e+01
4.182788525684e+01,2.366573773159e+01
4.189459639760e+01,2.365021798306e+01
4.196130753836e+01,2.363466289901e+01
4.202801867912e+01,2.361907242136e+01
4.209472981988e+01,2.360344649178e+01
4.216144096064e+01,2.358778505173e+01
4.222815210140e+01,2.357208804246e+01
4.229486324216e+01,2.355635540500e+01
4.236157438292e+01,2.354058708016e+01
4.242828552368e+01,2.352478300851e+01
4.249499666444e+01,2.350894313042e+01
4.256170780520e+01,2.349306738602e+01
4.262841894596e+01,2.347715571523e+01
4.269513008672e+01,2.346120805772e+01
4.276184122748e+01,2.344522435295e+01
4.282855236825e+01,2.342920454014e+01
4.289526350901e+01,2.341314855829e+01
4.296197464977e+01,2.339705634616e+01
4.302868579053e+01,2.338092784228e+01
4.309539693129e+01,2.336476298493e+01
4.316210807205e+01,2.334856171218e+01
4.322881921281e+01,2.333232396184e+01
4.329553035357e+01,2.331604967150e+01
4.336224149433e+01,2.329973877849e+01
4.342895263509e+01,2.328339121991e+01
4.349566377585e+01,2.326700693262e+01
4.356237491661e+01,2.325058585323e+01
4.362908605737e+01,2.323412791809e+01
4.369579719813e+01,2.321763306334e+01
4.376250833889e+01,2.320110122483e+01
4.382921947965e+01,2.318453233819e+01
4.389593062041e+01,2.316792633877e+01
4.396264176117e+01,2.315128316171e+01
4.402935290193e+01,2.313460274185e+01
4.409606404270e+01,2.311788501380e+01
4.416277518346e+01,2.310112991191e+01
4.422948632422e+01,2.308433737025e+01
4.429619746498e+01,2.306750732267e+01
4.436290860574e+01,2.305063970272e+01
4.442961974650e+01,2.303373444370e+01
4.449633088726e+01,2.301679147865e+01
4.456304202802e+01,2.299981074034e+01
4.462975316878e+01,2.298279216127e+01
4.469646430954e+01,2.296573567368e+01
4.476317545030e+01,2.294864120951e+01
4.482988659106e+01,2.293150870046e+01
4.489659773182e+01,2.291433807795e+01
4.496330887258e+01,2.289712927310e+01
4.503002001334e+01,2.287988221678e+01
4.509673115410e+01,2.286259683956e+01
4.516344229486e+01,2.284527307174e+01
4.523015343562e+01,2.282791084333e+01
4.529686457638e+01,2.281051008408e+01
4.536357571714e+01,2.279307072341e+01
4.543028685791e+01,2.277559269049e+01
4.549699799867e+01,2.275807591418e+01
4.556370913943e+01,2.274052032305e+01
4.563042028019e+01,2.272292584539e+01
4.569713142095e+01,2.270529240919e+01
4.576384256171e+01,2.268761994213e+01
4.583055370247e+01,2.266990837160e+01
4.589726484323e+01,2.265215762469e+01
4.596397598399e+01,2.263436762820e+01
4.603068712475e+01,2.261653830859e+01
4.609739826551e+01,2.259866959207e+01
4.616410940627e+01,2.258076140448e+01
4.623082054703e+01,2.256281367140e+01
4.629753168779e+01,2.254482631807e+01
4.636424282855e+01,2.252679926942e+01
4.643095396931e+01,2.250873245008e+01
4.649766511007e+01,2.249062578434e+01
4.656437625083e+01,2.247247919619e+01
