t,r
1.654436290861e+01,5.782457051182e+01
1.667778519013e+01,5.781960299722e+01
1.681120747165e+01,5.781459306595e+01
1.694462975317e+01,5.780954067579e+01
1.707805203469e+01,5.780444578450e+01
1.721147431621e+01,5.779930834973e+01
1.734489659773e+01,5.779412832910e+01
1.747831887925e+01,5.778890568017e+01
1.761174116077e+01,5.778364036043e+01
1.774516344229e+01,5.777833232732e+01
1.787858572382e+01,5.777298153820e+01
1.801200800534e+01,5.776758795040e+01
1.814543028686e+01,5.776215152116e+01
1.827885256838e+01,5.775667220767e+01
1.841227484990e+01,5.775114996706e+01
1.854569713142e+01,5.774558475640e+01
1.867911941294e+01,5.773997653269e+01
1.881254169446e+01,5.773432525287e+01
1.894596397598e+01,5.772863087383e+01
1.907938625751e+01,5.772289335238e+01
1.921280853903e+01,5.771711264527e+01
1.934623082055e+01,5.771128870920e+01
1.947965310207e+01,5.770542150079e+01
1.961307538359e+01,5.769951097661e+01
1.974649766511e+01,5.769355709315e+01
1.987991994663e+01,5.768755980685e+01
2.001334222815e+01,5.768151907407e+01
2.014676450967e+01,5.767543485113e+01
2.028018679119e+01,5.766930709426e+01
2.041360907272e+01,5.766313575964e+01
2.054703135424e+01,5.765692080338e+01
2.068045363576e+01,5.765066218151e+01
2.081387591728e+01,5.764435985002e+01
2.094729819880e+01,5.763801376482e+01
2.108072048032e+01,5.763162388174e+01
2.121414276184e+01,5.762519015657e+01
2.134756504336e+01,5.761871254502e+01
2.148098732488e+01,5.761219100272e+01
2.161440960640e+01,5.760562548525e+01
2.174783188793e+01,5.759901594812e+01
2.188125416945e+01,5.759236234676e+01
2.201467645097e+01,5.758566463654e+01
2.214809873249e+01,5.757892277277e+01
2.228152101401e+01,5.757213671066e+01
2.241494329553e+01,5.756530640539e+01
2.254836557705e+01,5.755843181205e+01
2.268178785857e+01,5.755151288565e+01
2.281521014009e+01,5.754454958115e+01
2.294863242161e+01,5.753754185342e+01
2.308205470314e+01,5.753048965728e+01
2.321547698466e+01,5.752339294747e+01
2.334889926618e+01,5.751625167866e+01
2.348232154770e+01,5.750906580542e+01
2.361574382922e+01,5.750183528231e+01
2.374916611074e+01,5.749456006375e+01
2.388258839226e+01,5.748724010413e+01
2.401601067378e+01,5.747987535777e+01
2.414943295530e+01,5.747246577888e+01
2.428285523682e+01,5.746501132163e+01
2.441627751835e+01,5.745751194010e+01
2.454969979987e+01,5.744996758830e+01
2.468312208139e+01,5.744237822018e+01
2.481654436291e+01,5.743474378959e+01
2.494996664443e+01,5.742706425033e+01
2.508338892595e+01,5.741933955609e+01
2.521681120747e+01,5.741156966053e+01
2.535023348899e+01,5.740375451719e+01
2.548365577051e+01,5.739589407957e+01
2.561707805203e+01,5.738798830107e+01
2.575050033356e+01,5.738003713503e+01
2.588392261508e+01,5.737204053469e+01
2.601734489660e+01,5.736399845325e+01
2.615076717812e+01,5.735591084378e+01
2.628418945964e+01,5.734777765932e+01
2.641761174116e+01,5.733959885282e+01
2.655103402268e+01,5.733137437712e+01
2.668445630420e+01,5.732310418503e+01
2.681787858572e+01,5.731478822924e+01
2.695130086724e+01,5.730642646238e+01
2.708472314877e+01,5.729801883701e+01
2.721814543029e+01,5.728956530558e+01
2.735156771181e+01,5.728106582048e+01
2.748498999333e+01,5.727252033402e+01
2.761841227485e+01,5.726392879842e+01
2.775183455637e+01,5.725529116583e+01
2.788525683789e+01,5.724660738831e+01
2.801867911941e+01,5.723787741783e+01
2.815210140093e+01,5.722910120629e+01
2.828552368245e+01,5.722027870551e+01
2.841894596398e+01,5.721140986722e+01
2.855236824550e+01,5.720249464306e+01
2.868579052702e+01,5.719353298460e+01
2.881921280854e+01,5.718452484332e+01
2.895263509006e+01,5.717547017061e+01
2.908605737158e+01,5.716636891778e+01
2.921947965310e+01,5.715722103606e+01
2.935290193462e+01,5.714802647659e+01
2.948632421614e+01,5.713878519042e+01
2.961974649767e+01,5.712949712852e+01
2.975316877919e+01,5.712016224177e+01
2.988659106071e+01,5.711078048097e+01
3.002001334223e+01,5.710135179682e+01
3.015343562375e+01,5.709187613994e+01
3.028685790527e+01,5.708235346087e+01
3.042028018679e+01,5.707278371005e+01
3.055370246831e+01,5.706316683783e+01
3.068712474983e+01,5.705350279449e+01
3.082054703135e+01,5.704379153019e+01
3.095396931288e+01,5.703403299503e+01
3.108739159440e+01,5.702422713900e+01
3.122081387592e+01,5.701437391202e+01
3.135423615744e+01,5.700447326389e+01
3.148765843896e+01,5.699452514435e+01
3.162108072048e+01,5.698452950303e+01
3.175450300200e+01,5.697448628947e+01
3.188792528352e+01,5.696439545311e+01
3.202134756504e+01,5.695425694333e+01
3.215476984656e+01,5.694407070938e+01
3.228819212809e+01,5.693383670044e+01
3.242161440961e+01,5.692355486558e+01
3.255503669113e+01,5.691322515378e+01
3.268845897265e+01,5.690284751395e+01
3.282188125417e+01,5.689242189487e+01
3.295530353569e+01,5.688194824524e+01
3.308872581721e+01,5.687142651366e+01
3.322214809873e+01,5.686085664866e+01
3.335557038025e+01,5.685023859863e+01
3.348899266177e+01,5.683957231189e+01
3.362241494330e+01,5.682885773666e+01
3.375583722482e+01,5.681809482107e+01
3.388925950634e+01,5.680728351314e+01
3.402268178786e+01,5.679642376078e+01
3.415610406938e+01,5.678551551183e+01
3.428952635090e+01,5.677455871402e+01
3.442294863242e+01,5.676355331497e+01
3.455637091394e+01,5.675249926222e+01
3.468979319546e+01,5.674139650318e+01
3.482321547698e+01,5.673024498519e+01
3.495663775851e+01,5.671904465547e+01
3.509006004003e+01,5.670779546116e+01
3.522348232155e+01,5.669649734926e+01
3.535690460307e+01,5.668515026671e+01
3.549032688459e+01,5.667375416032e+01
3.562374916611e+01,5.666230897681e+01
3.575717144763e+01,5.665081466279e+01
3.589059372915e+01,5.663927116477e+01
3.602401601067e+01,5.662767842915e+01
3.615743829219e+01,5.661603640223e+01
3.629086057372e+01,5.660434503020e+01
3.642428285524e+01,5.659260425916e+01
3.655770513676e+01,5.658081403508e+01
3.669112741828e+01,5.656897430385e+01
3.682454969980e+01,5.655708501123e+01
3.695797198132e+01,5.654514610288e+01
3.709139426284e+01,5.653315752436e+01
3.722481654436e+01,5.652111922111e+01
3.735823882588e+01,5.650903113848e+01
3.749166110740e+01,5.649689322169e+01
3.762508338893e+01,5.648470541585e+01
3.775850567045e+01,5.647246766599e+01
3.789192795197e+01,5.646017991700e+01
3.802535023349e+01,5.644784211366e+01
3.815877251501e+01,5.643545420065e+01
3.829219479653e+01,5.642301612255e+01
3.842561707805e+01,5.641052782380e+01
3.855903935957e+01,5.639798924874e+01
3.869246164109e+01,5.638540034160e+01
3.882588392262e+01,5.637276104650e+01
3.895930620414e+01,5.636007130744e+01
3.909272848566e+01,5.634733106830e+01
3.922615076718e+01,5.633454027285e+01
3.935957304870e+01,5.632169886475e+01
3.949299533022e+01,5.630880678754e+01
3.962641761174e+01,5.629586398464e+01
3.975983989326e+01,5.628287039936e+01
3.989326217478e+01,5.626982597489e+01
4.002668445630e+01,5.625673065430e+01
4.016010673783e+01,5.624358438054e+01
4.029352901935e+01,5.623038709646e+01
4.042695130087e+01,5.621713874476e+01
4.056037358239e+01,5.620383926805e+01
4.069379586391e+01,5.619048860879e+01
4.082721814543e+01,5.617708670935e+01
4.096064042695e+01,5.616363351196e+01
4.109406270847e+01,5.615012895873e+01
4.122748498999e+01,5.613657299166e+01
4.136090727151e+01,5.612296555261e+01
4.149432955304e+01,5.610930658333e+01
4.162775183456e+01,5.609559602543e+01
4.176117411608e+01,5.608183382042e+01
4.189459639760e+01,5.606801990968e+01
4.202801867912e+01,5.605415423444e+01
4.216144096064e+01,5.604023673583e+01
4.229486324216e+01,5.602626735485e+01
4.242828552368e+01,5.601224603237e+01
4.256170780520e+01,5.599817270912e+01
4.269513008672e+01,5.598404732573e+01
4.282855236825e+01,5.596986982268e+01
4.296197464977e+01,5.595564014033e+01
4.309539693129e+01,5.594135821890e+01
4.322881921281e+01,5.592702399850e+01
4.336224149433e+01,5.591263741909e+01
4.349566377585e+01,5.589819842052e+01
4.362908605737e+01,5.588370694248e+01
4.376250833889e+01,5.586916292456e+01
4.389593062041e+01,5.585456630618e+01
4.402935290193e+01,5.583991702667e+01
4.416277518346e+01,5.582521502520e+01
4.429619746498e+01,5.581046024080e+01
4.442961974650e+01,5.579565261239e+01
4.456304202802e+01,5.578079207873e+01
4.469646430954e+01,5.576587857846e+01
4.482988659106e+01,5.575091205008e+01
4.496330887258e+01,5.573589243195e+01
4.509673115410e+01,5.572081966230e+01
4.523015343562e+01,5.570569367921e+01
4.536357571714e+01,5.569051442062e+01
4.549699799867e+01,5.567528182435e+01
4.563042028019e+01,5.565999582807e+01
4.576384256171e+01,5.564465636930e+01
4.589726484323e+01,5.562926338542e+01
4.603068712475e+01,5.561381681370e+01
4.616410940627e+01,5.559831659122e+01
4.629753168779e+01,5.558276265495e+01
4.643095396931e+01,5.556715494171e+01
4.656437625083e+01,5.555149338816e+01
4.669779853235e+01,5.553577793085e+01
4.683122081388e+01,5.552000850614e+01
4.696464309540e+01,5.550418505029e+01
4.709806537692e+01,5.548830749938e+01
4.723148765844e+01,5.547237578935e+01
4.736490993996e+01,5.545638985600e+01
4.749833222148e+01,5.544034963498e+01
4.763175450300e+01,5.542425506180e+01
4.776517678452e+01,5.540810607179e+01
4.789859906604e+01,5.539190260017e+01
4.803202134757e+01,5.537564458197e+01
4.816544362909e+01,5.535933195210e+01
4.829886591061e+01,5.534296464531e+01
4.843228819213e+01,5.532654259618e+01
4.856571047365e+01,5.531006573916e+01
4.869913275517e+01,5.529353400853e+01
4.883255503669e+01,5.527694733843e+01
4.896597731821e+01,5.526030566282e+01
4.909939959973e+01,5.524360891554e+01
4.923282188125e+01,5.522685703024e+01
4.936624416278e+01,5.521004994044e+01
4.949966644430e+01,5.519318757947e+01
4.963308872582e+01,5.517626988053e+01
4.976651100734e+01,5.515929677666e+01
4.989993328886e+01,5.514226820071e+01
5.003335557038e+01,5.512518408541e+01
5.016677785190e+01,5.510804436330e+01
5.030020013342e+01,5.509084896677e+01
5.043362241494e+01,5.507359782803e+01
5.056704469646e+01,5.505629087916e+01
5.070046697799e+01,5.503892805205e+01
5.083388925951e+01,5.502150927844e+01
5.096731154103e+01,5.500403448988e+01
5.110073382255e+01,5.498650361778e+01
5.123415610407e+01,5.496891659337e+01
5.136757838559e+01,5.495127334772e+01
5.150100066711e+01,5.493357381172e+01
5.163442294863e+01,5.491581791611e+01
5.176784523015e+01,5.489800559145e+01
5.190126751167e+01,5.488013676811e+01
5.203468979320e+01,5.486221137632e+01
5.216811207472e+01,5.484422934613e+01
5.230153435624e+01,5.482619060740e+01
5.243495663776e+01,5.480809508984e+01
5.256837891928e+01,5.478994272297e+01
5.270180120080e+01,5.477173343613e+01
5.283522348232e+01,5.475346715851e+01
5.296864576384e+01,5.473514381910e+01
5.310206804536e+01,5.471676334671e+01
5.323549032688e+01,5.469832567000e+01
5.336891260841e+01,5.467983071743e+01
5.350233488993e+01,5.466127841727e+01
5.363575717145e+01,5.464266869764e+01
5.376917945297e+01,5.462400148645e+01
5.390260173449e+01,5.460527671144e+01
5.403602401601e+01,5.458649430018e+01
5.416944629753e+01,5.456765418003e+01
5.430286857905e+01,5.454875627819e+01
5.443629086057e+01,5.452980052166e+01
5.456971314209e+01,5.451078683725e+01
5.470313542362e+01,5.449171515160e+01
5.483655770514e+01,5.447258539116e+01
5.496997998666e+01,5.445339748218e+01
5.510340226818e+01,5.443415135072e+01
5.523682454970e+01,5.441484692267e+01
5.537024683122e+01,5.439548412370e+01
5.550366911274e+01,5.437606287931e+01
5.563709139426e+01,5.435658311480e+01
5.577051367578e+01,5.433704475528e+01
5.590393595730e+01,5.431744772567e+01
5.603735823883e+01,5.429779195067e+01
5.617078052035e+01,5.427807735482e+01
5.630420280187e+01,5.425830386243e+01
5.643762508339e+01,5.423847139764e+01
5.657104736491e+01,5.421857988437e+01
5.670446964643e+01,5.419862924635e+01
5.683789192795e+01,5.417861940711e+01
5.697131420947e+01,5.415855028998e+01
5.710473649099e+01,5.413842181808e+01
5.723815877252e+01,5.411823391433e+01
5.737158105404e+01,5.409798650146e+01
5.750500333556e+01,5.407767950197e+01
5.763842561708e+01,5.405731283817e+01
5.777184789860e+01,5.403688643216e+01
5.790527018012e+01,5.401640020584e+01
5.803869246164e+01,5.399585408088e+01
5.817211474316e+01,5.397524797877e+01
5.830553702468e+01,5.395458182076e+01
5.843895930620e+01,5.393385552791e+01
5.857238158773e+01,5.391306902105e+01
5.870580386925e+01,5.389222222082e+01
5.883922615077e+01,5.387131504762e+01
5.897264843229e+01,5.385034742166e+01
5.910607071381e+01,5.382931926290e+01
5.923949299533e+01,5.380823049112e+01
5.937291527685e+01,5.378708102586e+01
5.950633755837e+01,5.376587078644e+01
5.963975983989e+01,5.374459969196e+01
5.977318212141e+01,5.372326766133e+01
5.990660440294e+01,5.370187461318e+01
6.004002668446e+01,5.368042046597e+01
6.017344896598e+01,5.365890513790e+01
6.030687124750e+01,5.363732854697e+01
6.044029352902e+01,5.361569061093e+01
6.057371581054e+01,5.359399124732e+01
6.070713809206e+01,5.357223037345e+01
6.084056037358e+01,5.355040790639e+01
6.097398265510e+01,5.352852376299e+01
6.110740493662e+01,5.350657785987e+01
6.124082721815e+01,5.348457011340e+01
6.137424949967e+01,5.346250043973e+01
6.150767178119e+01,5.344036875478e+01
6.164109406271e+01,5.341817497422e+01
6.177451634423e+01,5.339591901350e+01
6.190793862575e+01,5.337360078781e+01
6.204136090727e+01,5.335122021211e+01
6.217478318879e+01,5.332877720114e+01
6.230820547031e+01,5.330627166937e+01
6.244162775183e+01,5.328370353104e+01
6.257505003336e+01,5.326107270014e+01
6.270847231488e+01,5.323837909043e+01
6.284189459640e+01,5.321562261540e+01
6.297531687792e+01,5.319280318832e+01
6.310873915944e+01,5.316992072218e+01
6.324216144096e+01,5.314697512976e+01
6.337558372248e+01,5.312396632356e+01
6.350900600400e+01,5.310089421583e+01
6.364242828552e+01,5.307775871859e+01
6.377585056704e+01,5.305455974357e+01
6.390927284857e+01,5.303129720227e+01
6.404269513009e+01,5.300797100593e+01
6.417611741161e+01,5.298458106552e+01
6.430953969313e+01,5.296112729178e+01
6.444296197465e+01,5.293760959515e+01
6.457638425617e+01,5.291402788584e+01
6.470980653769e+01,5.289038207378e+01
6.484322881921e+01,5.286667206864e+01
6.497665110073e+01,5.284289777984e+01
6.511007338225e+01,5.281905911650e+01
6.524349566378e+01,5.279515598751e+01
6.537691794530e+01,5.277118830147e+01
6.551034022682e+01,5.274715596670e+01
6.564376250834e+01,5.272305889127e+01
6.577718478986e+01,5.269889698297e+01
6.591060707138e+01,5.267467014932e+01
6.604402935290e+01,5.265037829754e+01
6.617745163442e+01,5.262602133461e+01
6.631087391594e+01,5.260159916720e+01
6.644429619746e+01,5.257711170172e+01
6.657771847899e+01,5.255255884430e+01
6.671114076051e+01,5.252794050076e+01
6.684456304203e+01,5.250325657668e+01
6.697798532355e+01,5.247850697732e+01
6.711140760507e+01,5.245369160767e+01
6.724482988659e+01,5.242881037242e+01
6.737825216811e+01,5.240386317598e+01
6.751167444963e+01,5.237884992248e+01
6.764509673115e+01,5.235377051573e+01
6.777851901268e+01,5.232862485928e+01
6.791194129420e+01,5.230341285635e+01
6.804536357572e+01,5.227813440989e+01
6.817878585724e+01,5.225278942255e+01
6.831220813876e+01,5.222737779666e+01
6.844563042028e+01,5.220189943427e+01
6.857905270180e+01,5.217635423712e+01
6.871247498332e+01,5.215074210666e+01
6.884589726484e+01,5.212506294400e+01
6.897931954636e+01,5.209931664999e+01
6.911274182789e+01,5.207350312512e+01
6.924616410941e+01,5.204762226963e+01
6.937958639093e+01,5.202167398339e+01
6.951300867245e+01,5.199565816600e+01
6.964643095397e+01,5.196957471672e+01
6.977985323549e+01,5.194342353451e+01
6.991327551701e+01,5.191720451800e+01
7.004669779853e+01,5.189091756551e+01
7.018012008005e+01,5.186456257504e+01
7.031354236157e+01,5.183813944426e+01
7.044696464310e+01,5.181164807053e+01
7.058038692462e+01,5.178508835085e+01
7.071380920614e+01,5.175846018194e+01
7.084723148766e+01,5.173176346017e+01
7.098065376918e+01,5.170499808156e+01
7.111407605070e+01,5.167816394183e+01
7.124749833222e+01,5.165126093634e+01
7.138092061374e+01,5.162428896014e+01
7.151434289526e+01,5.159724790793e+01
7.164776517678e+01,5.157013767406e+01
7.178118745831e+01,5.154295815256e+01
7.191460973983e+01,5.151570923710e+01
7.204803202135e+01,5.148839082101e+01
7.218145430287e+01,5.146100279729e+01
7.231487658439e+01,5.143354505857e+01
7.244829886591e+01,5.140601749715e+01
7.258172114743e+01,5.137842000496e+01
7.271514342895e+01,5.135075247359e+01
7.284856571047e+01,5.132301479428e+01
7.298198799199e+01,5.129520685788e+01
7.311541027352e+01,5.126732855494e+01
7.324883255504e+01,5.123937977559e+01
7.338225483656e+01,5.121136040963e+01
7.351567711808e+01,5.118327034650e+01
7.364909939960e+01,5.115510947526e+01
7.378252168112e+01,5.112687768460e+01
7.391594396264e+01,5.109857486284e+01
7.404936624416e+01,5.107020089795e+01
7.418278852568e+01,5.104175567751e+01
7.431621080720e+01,5.101323908872e+01
7.444963308873e+01,5.098465101840e+01
7.458305537025e+01,5.095599135301e+01
7.471647765177e+01,5.092725997862e+01
7.484989993329e+01,5.089845678090e+01
7.498332221481e+01,5.086958164515e+01
7.511674449633e+01,5.084063445629e+01
7.525016677785e+01,5.081161509884e+01
7.538358905937e+01,5.078252345692e+01
7.551701134089e+01,5.075335941427e+01
7.565043362241e+01,5.072412285423e+01
7.578385590394e+01,5.069481365974e+01
7.591727818546e+01,5.066543171335e+01
7.605070046698e+01,5.063597689718e+01
7.618412274850e+01,5.060644909299e+01
7.631754503002e+01,5.057684818209e+01
7.645096731154e+01,5.054717404541e+01
7.658438959306e+01,5.051742656345e+01
7.671781187458e+01,5.048760561632e+01
7.685123415610e+01,5.045771108369e+01
7.698465643763e+01,5.042774284482e+01
7.711807871915e+01,5.039770077857e+01
7.725150100067e+01,5.036758476335e+01
7.738492328219e+01,5.033739467717e+01
7.751834556371e+01,5.030713039758e+01
7.765176784523e+01,5.027679180174e+01
7.778519012675e+01,5.024637876636e+01
7.791861240827e+01,5.021589116771e+01
7.805203468979e+01,5.018532888163e+01
7.818545697131e+01,5.015469178354e+01
7.831887925284e+01,5.012397974839e+01
7.845230153436e+01,5.009319265070e+01
7.858572381588e+01,5.006233036455e+01
7.871914609740e+01,5.003139276357e+01
7.885256837892e+01,5.000037972092e+01
7.898599066044e+01,4.996929110934e+01
7.911941294196e+01,4.993812680109e+01
7.925283522348e+01,4.990688666798e+01
7.938625750500e+01,4.987557058137e+01
7.951967978652e+01,4.984417841213e+01
7.965310206805e+01,4.981271003070e+01
7.978652434957e+01,4.978116530702e+01
7.991994663109e+01,4.974954411058e+01
8.005336891261e+01,4.971784631038e+01
8.018679119413e+01,4.968607177496e+01
8.032021347565e+01,4.965422037238e+01
8.045363575717e+01,4.962229197021e+01
8.058705803869e+01,4.959028643553e+01
8.072048032021e+01,4.955820363496e+01
8.085390260173e+01,4.952604343460e+01
8.098732488326e+01,4.949380570008e+01
8.112074716478e+01,4.946149029652e+01
8.125416944630e+01,4.942909708855e+01
8.138759172782e+01,4.939662594029e+01
8.152101400934e+01,4.936407671539e+01
8.165443629086e+01,4.933144927694e+01
8.178785857238e+01,4.929874348756e+01
8.192128085390e+01,4.926595920936e+01
8.205470313542e+01,4.923309630390e+01
8.218812541694e+01,4.920015463226e+01
8.232154769847e+01,4.916713405497e+01
8.245496997999e+01,4.913403443206e+01
8.258839226151e+01,4.910085562302e+01
8.272181454303e+01,4.906759748682e+01
8.285523682455e+01,4.903425988187e+01
8.298865910607e+01,4.900084266608e+01
8.312208138759e+01,4.896734569680e+01
8.325550366911e+01,4.893376883084e+01
8.338892595063e+01,4.890011192447e+01
8.352234823215e+01,4.886637483341e+01
8.365577051368e+01,4.883255741281e+01
8.378919279520e+01,4.879865951731e+01
8.392261507672e+01,4.876468100094e+01
8.405603735824e+01,4.873062171720e+01
8.418945963976e+01,4.869648151901e+01
8.432288192128e+01,4.866226025874e+01
8.445630420280e+01,4.862795778817e+01
8.458972648432e+01,4.859357395851e+01
8.472314876584e+01,4.855910862040e+01
8.485657104736e+01,4.852456162389e+01
8.498999332889e+01,4.848993281844e+01
8.512341561041e+01,4.845522205295e+01
8.525683789193e+01,4.842042917568e+01
8.539026017345e+01,4.838555403434e+01
8.552368245497e+01,4.835059647601e+01
8.565710473649e+01,4.831555634719e+01
8.579052701801e+01,4.828043349375e+01
8.592394929953e+01,4.824522776097e+01
8.605737158105e+01,4.820993899351e+01
8.619079386258e+01,4.817456703542e+01
8.632421614410e+01,4.813911173010e+01
8.645763842562e+01,4.810357292036e+01
8.659106070714e+01,4.806795044837e+01
8.672448298866e+01,4.803224415565e+01
8.685790527018e+01,4.799645388312e+01
8.699132755170e+01,4.796057947102e+01
8.712474983322e+01,4.792462075897e+01
8.725817211474e+01,4.788857758595e+01
8.739159439626e+01,4.785244979025e+01
8.752501667779e+01,4.781623720955e+01
8.765843895931e+01,4.777993968084e+01
8.779186124083e+01,4.774355704045e+01
8.792528352235e+01,4.770708912405e+01
8.805870580387e+01,4.767053576665e+01
8.819212808539e+01,4.763389680254e+01
8.832555036691e+01,4.759717206539e+01
8.845897264843e+01,4.756036138812e+01
8.859239492995e+01,4.752346460302e+01
8.872581721147e+01,4.748648154165e+01
8.885923949300e+01,4.744941203488e+01
8.899266177452e+01,4.741225591288e+01
8.912608405604e+01,4.737501300512e+01
8.925950633756e+01,4.733768314036e+01
8.939292861908e+01,4.730026614662e+01
8.952635090060e+01,4.726276185124e+01
8.965977318212e+01,4.722517008080e+01
8.979319546364e+01,4.718749066116e+01
8.992661774516e+01,4.714972341747e+01
9.006004002668e+01,4.711186817410e+01
9.019346230821e+01,4.707392475473e+01
9.032688458973e+01,4.703589298223e+01
9.046030687125e+01,4.699777267878e+01
9.059372915277e+01,4.695956366575e+01
9.072715143429e+01,4.692126576379e+01
9.086057371581e+01,4.688287879275e+01
9.099399599733e+01,4.684440257172e+01
9.112741827885e+01,4.680583691903e+01
9.126084056037e+01,4.676718165220e+01
9.139426284189e+01,4.672843658798e+01
9.152768512342e+01,4.668960154233e+01
9.166110740494e+01,4.665067633040e+01
9.179452968646e+01,4.661166076655e+01
9.192795196798e+01,4.657255466433e+01
9.206137424950e+01,4.653335783646e+01
9.219479653102e+01,4.649407009486e+01
9.232821881254e+01,4.645469125063e+01
9.246164109406e+01,4.641522111402e+01
9.259506337558e+01,4.637565949448e+01
9.272848565710e+01,4.633600620058e+01
9.286190793863e+01,4.629626104007e+01
9.299533022015e+01,4.625642381984e+01
9.312875250167e+01,4.621649434592e+01
