t,r
4.256170780520e+01,7.132079047032e+01
4.269513008672e+01,7.131111373007e+01
4.282855236825e+01,7.130140359029e+01
4.296197464977e+01,7.129166002861e+01
4.309539693129e+01,7.128188302263e+01
4.322881921281e+01,7.127207254990e+01
4.336224149433e+01,7.126222858797e+01
4.349566377585e+01,7.125235111431e+01
4.362908605737e+01,7.124244010639e+01
4.376250833889e+01,7.123249554165e+01
4.389593062041e+01,7.122251739745e+01
4.402935290193e+01,7.121250565117e+01
4.416277518346e+01,7.120246028012e+01
4.429619746498e+01,7.119238126158e+01
4.442961974650e+01,7.118226857282e+01
4.456304202802e+01,7.117212219103e+01
4.469646430954e+01,7.116194209341e+01
4.482988659106e+01,7.115172825709e+01
4.496330887258e+01,7.114148065919e+01
4.509673115410e+01,7.113119927677e+01
4.523015343562e+01,7.112088408688e+01
4.536357571714e+01,7.111053506652e+01
4.549699799867e+01,7.110015219265e+01
4.563042028019e+01,7.108973544220e+01
4.576384256171e+01,7.107928479206e+01
4.589726484323e+01,7.106880021910e+01
4.603068712475e+01,7.105828170013e+01
4.616410940627e+01,7.104772921194e+01
4.629753168779e+01,7.103714273128e+01
4.643095396931e+01,7.102652223485e+01
4.656437625083e+01,7.101586769933e+01
4.669779853235e+01,7.100517910136e+01
4.683122081388e+01,7.099445641754e+01
4.696464309540e+01,7.098369962443e+01
4.709806537692e+01,7.097290869856e+01
4.723148765844e+01,7.096208361642e+01
4.736490993996e+01,7.095122435445e+01
4.749833222148e+01,7.094033088908e+01
4.763175450300e+01,7.092940319668e+01
4.776517678452e+01,7.091844125359e+01
4.789859906604e+01,7.090744503611e+01
4.803202134757e+01,7.089641452051e+01
4.816544362909e+01,7.088534968299e+01
4.829886591061e+01,7.087425049977e+01
4.843228819213e+01,7.086311694697e+01
4.856571047365e+01,7.085194900072e+01
4.869913275517e+01,7.084074663709e+01
4.883255503669e+01,7.082950983210e+01
4.896597731821e+01,7.081823856175e+01
4.909939959973e+01,7.080693280200e+01
4.923282188125e+01,7.079559252876e+01
4.936624416278e+01,7.078421771792e+01
4.949966644430e+01,7.077280834530e+01
4.963308872582e+01,7.076136438672e+01
4.976651100734e+01,7.074988581792e+01
4.989993328886e+01,7.073837261463e+01
5.003335557038e+01,7.072682475253e+01
5.016677785190e+01,7.071524220726e+01
5.030020013342e+01,7.070362495443e+01
5.043362241494e+01,7.069197296958e+01
5.056704469646e+01,7.068028622825e+01
5.070046697799e+01,7.066856470591e+01
5.083388925951e+01,7.065680837801e+01
5.096731154103e+01,7.064501721994e+01
5.110073382255e+01,7.063319120706e+01
5.123415610407e+01,7.062133031470e+01
5.136757838559e+01,7.060943451813e+01
5.150100066711e+01,7.059750379259e+01
5.163442294863e+01,7.058553811328e+01
5.176784523015e+01,7.057353745534e+01
5.190126751167e+01,7.056150179390e+01
5.203468979320e+01,7.054943110402e+01
5.216811207472e+01,7.053732536074e+01
5.230153435624e+01,7.052518453905e+01
5.243495663776e+01,7.051300861389e+01
5.256837891928e+01,7.050079756017e+01
5.270180120080e+01,7.048855135276e+01
5.283522348232e+01,7.047626996647e+01
5.296864576384e+01,7.046395337609e+01
5.310206804536e+01,7.045160155635e+01
5.323549032688e+01,7.043921448195e+01
5.336891260841e+01,7.042679212754e+01
5.350233488993e+01,7.041433446773e+01
5.363575717145e+01,7.040184147708e+01
5.376917945297e+01,7.038931313012e+01
5.390260173449e+01,7.037674940134e+01
5.403602401601e+01,7.036415026516e+01
5.416944629753e+01,7.035151569598e+01
5.430286857905e+01,7.033884566816e+01
5.443629086057e+01,7.032614015599e+01
5.456971314209e+01,7.031339913375e+01
5.470313542362e+01,7.030062257565e+01
5.483655770514e+01,7.028781045586e+01
5.496997998666e+01,7.027496274853e+01
5.510340226818e+01,7.026207942773e+01
5.523682454970e+01,7.024916046751e+01
5.537024683122e+01,7.023620584187e+01
5.550366911274e+01,7.022321552476e+01
5.563709139426e+01,7.021018949010e+01
5.577051367578e+01,7.019712771173e+01
5.590393595730e+01,7.018403016349e+01
5.603735823883e+01,7.017089681915e+01
5.617078052035e+01,7.015772765243e+01
5.630420280187e+01,7.014452263702e+01
5.643762508339e+01,7.013128174657e+01
5.657104736491e+01,7.011800495465e+01
5.670446964643e+01,7.010469223481e+01
5.683789192795e+01,7.009134356057e+01
5.697131420947e+01,7.007795890536e+01
5.710473649099e+01,7.006453824260e+01
5.723815877252e+01,7.005108154565e+01
5.737158105404e+01,7.003758878783e+01
5.750500333556e+01,7.002405994240e+01
5.763842561708e+01,7.001049498259e+01
5.777184789860e+01,6.999689388157e+01
5.790527018012e+01,6.998325661247e+01
5.803869246164e+01,6.996958314836e+01
5.817211474316e+01,6.995587346229e+01
5.830553702468e+01,6.994212752724e+01
5.843895930620e+01,6.992834531615e+01
5.857238158773e+01,6.991452680190e+01
5.870580386925e+01,6.990067195735e+01
5.883922615077e+01,6.988678075528e+01
5.897264843229e+01,6.987285316845e+01
5.910607071381e+01,6.985888916954e+01
5.923949299533e+01,6.984488873122e+01
5.937291527685e+01,6.983085182607e+01
5.950633755837e+01,6.981677842666e+01
5.963975983989e+01,6.980266850549e+01
5.977318212141e+01,6.978852203501e+01
5.990660440294e+01,6.977433898763e+01
6.004002668446e+01,6.976011933571e+01
6.017344896598e+01,6.974586305154e+01
6.030687124750e+01,6.973157010739e+01
6.044029352902e+01,6.971724047547e+01
6.057371581054e+01,6.970287412793e+01
6.070713809206e+01,6.968847103688e+01
6.084056037358e+01,6.967403117438e+01
6.097398265510e+01,6.965955451243e+01
6.110740493662e+01,6.964504102299e+01
6.124082721815e+01,6.963049067797e+01
6.137424949967e+01,6.961590344922e+01
6.150767178119e+01,6.960127930854e+01
6.164109406271e+01,6.958661822769e+01
6.177451634423e+01,6.957192017837e+01
6.190793862575e+01,6.955718513223e+01
6.204136090727e+01,6.954241306086e+01
6.217478318879e+01,6.952760393582e+01
6.230820547031e+01,6.951275772860e+01
6.244162775183e+01,6.949787441064e+01
6.257505003336e+01,6.948295395334e+01
6.270847231488e+01,6.946799632802e+01
6.284189459640e+01,6.945300150598e+01
6.297531687792e+01,6.943796945846e+01
6.310873915944e+01,6.942290015662e+01
6.324216144096e+01,6.940779357160e+01
6.337558372248e+01,6.939264967447e+01
6.350900600400e+01,6.937746843626e+01
6.364242828552e+01,6.936224982792e+01
6.377585056704e+01,6.934699382038e+01
6.390927284857e+01,6.933170038449e+01
6.404269513009e+01,6.931636949106e+01
6.417611741161e+01,6.930100111085e+01
6.430953969313e+01,6.928559521454e+01
6.444296197465e+01,6.927015177279e+01
6.457638425617e+01,6.925467075618e+01
6.470980653769e+01,6.923915213525e+01
6.484322881921e+01,6.922359588046e+01
6.497665110073e+01,6.920800196226e+01
6.511007338225e+01,6.919237035100e+01
6.524349566378e+01,6.917670101701e+01
6.537691794530e+01,6.916099393053e+01
6.551034022682e+01,6.914524906177e+01
6.564376250834e+01,6.912946638087e+01
6.577718478986e+01,6.911364585793e+01
6.591060707138e+01,6.909778746298e+01
6.604402935290e+01,6.908189116599e+01
6.617745163442e+01,6.906595693688e+01
6.631087391594e+01,6.904998474552e+01
6.644429619746e+01,6.903397456172e+01
6.657771847899e+01,6.901792635522e+01
6.671114076051e+01,6.900184009572e+01
6.684456304203e+01,6.898571575285e+01
6.697798532355e+01,6.896955329618e+01
6.711140760507e+01,6.895335269524e+01
6.724482988659e+01,6.893711391949e+01
6.737825216811e+01,6.892083693833e+01
6.751167444963e+01,6.890452172110e+01
6.764509673115e+01,6.888816823709e+01
6.777851901268e+01,6.887177645553e+01
6.791194129420e+01,6.885534634558e+01
6.804536357572e+01,6.883887787636e+01
6.817878585724e+01,6.882237101690e+01
6.831220813876e+01,6.880582573622e+01
6.844563042028e+01,6.878924200322e+01
6.857905270180e+01,6.877261978679e+01
6.871247498332e+01,6.875595905573e+01
6.884589726484e+01,6.873925977880e+01
6.897931954636e+01,6.872252192469e+01
6.911274182789e+01,6.870574546202e+01
6.924616410941e+01,6.868893035936e+01
6.937958639093e+01,6.867207658522e+01
6.951300867245e+01,6.865518410805e+01
6.964643095397e+01,6.863825289623e+01
6.977985323549e+01,6.862128291809e+01
6.991327551701e+01,6.860427414188e+01
7.004669779853e+01,6.858722653582e+01
7.018012008005e+01,6.857014006803e+01
7.031354236157e+01,6.855301470659e+01
7.044696464310e+01,6.853585041951e+01
7.058038692462e+01,6.851864717475e+01
7.071380920614e+01,6.850140494019e+01
7.084723148766e+01,6.848412368365e+01
7.098065376918e+01,6.846680337290e+01
7.111407605070e+01,6.844944397564e+01
7.124749833222e+01,6.843204545950e+01
7.138092061374e+01,6.841460779204e+01
7.151434289526e+01,6.839713094078e+01
7.164776517678e+01,6.837961487316e+01
7.178118745831e+01,6.836205955654e+01
7.191460973983e+01,6.834446495826e+01
7.204803202135e+01,6.832683104555e+01
7.218145430287e+01,6.830915778559e+01
7.231487658439e+01,6.829144514551e+01
7.244829886591e+01,6.827369309235e+01
7.258172114743e+01,6.825590159310e+01
7.271514342895e+01,6.823807061468e+01
7.284856571047e+01,6.822020012395e+01
7.298198799199e+01,6.820229008769e+01
7.311541027352e+01,6.818434047263e+01
7.324883255504e+01,6.816635124541e+01
7.338225483656e+01,6.814832237262e+01
7.351567711808e+01,6.813025382080e+01
7.364909939960e+01,6.811214555638e+01
7.378252168112e+01,6.809399754575e+01
7.391594396264e+01,6.807580975523e+01
7.404936624416e+01,6.805758215108e+01
7.418278852568e+01,6.803931469946e+01
7.431621080720e+01,6.802100736650e+01
7.444963308873e+01,6.800266011824e+01
7.458305537025e+01,6.798427292065e+01
7.471647765177e+01,6.796584573964e+01
7.484989993329e+01,6.794737854104e+01
7.498332221481e+01,6.792887129062e+01
7.511674449633e+01,6.791032395409e+01
7.525016677785e+01,6.789173649706e+01
7.538358905937e+01,6.787310888509e+01
7.551701134089e+01,6.785444108368e+01
7.565043362241e+01,6.783573305823e+01
7.578385590394e+01,6.781698477409e+01
7.591727818546e+01,6.779819619653e+01
7.605070046698e+01,6.777936729077e+01
7.618412274850e+01,6.776049802192e+01
7.631754503002e+01,6.774158835504e+01
7.645096731154e+01,6.772263825513e+01
7.658438959306e+01,6.770364768710e+01
7.671781187458e+01,6.768461661579e+01
7.685123415610e+01,6.766554500597e+01
7.698465643763e+01,6.764643282233e+01
7.711807871915e+01,6.762728002951e+01
7.725150100067e+01,6.760808659204e+01
7.738492328219e+01,6.758885247441e+01
7.751834556371e+01,6.756957764101e+01
7.765176784523e+01,6.755026205618e+01
7.778519012675e+01,6.753090568417e+01
7.791861240827e+01,6.751150848915e+01
7.805203468979e+01,6.749207043523e+01
7.818545697131e+01,6.747259148645e+01
7.831887925284e+01,6.745307160674e+01
7.845230153436e+01,6.743351076000e+01
7.858572381588e+01,6.741390891002e+01
7.871914609740e+01,6.739426602052e+01
7.885256837892e+01,6.737458205517e+01
7.898599066044e+01,6.735485697752e+01
7.911941294196e+01,6.733509075107e+01
7.925283522348e+01,6.731528333925e+01
7.938625750500e+01,6.729543470540e+01
7.951967978652e+01,6.727554481277e+01
7.965310206805e+01,6.725561362456e+01
7.978652434957e+01,6.723564110387e+01
7.991994663109e+01,6.721562721373e+01
8.005336891261e+01,6.719557191710e+01
8.018679119413e+01,6.717547517683e+01
8.032021347565e+01,6.715533695573e+01
8.045363575717e+01,6.713515721651e+01
8.058705803869e+01,6.711493592180e+01
8.072048032021e+01,6.709467303415e+01
8.085390260173e+01,6.707436851604e+01
8.098732488326e+01,6.705402232986e+01
8.112074716478e+01,6.703363443793e+01
8.125416944630e+01,6.701320480246e+01
8.138759172782e+01,6.699273338562e+01
8.152101400934e+01,6.697222014946e+01
8.165443629086e+01,6.695166505598e+01
8.178785857238e+01,6.693106806708e+01
8.192128085390e+01,6.691042914458e+01
8.205470313542e+01,6.688974825022e+01
8.218812541694e+01,6.686902534565e+01
8.232154769847e+01,6.684826039245e+01
8.245496997999e+01,6.682745335211e+01
8.258839226151e+01,6.680660418603e+01
8.272181454303e+01,6.678571285553e+01
8.285523682455e+01,6.676477932185e+01
8.298865910607e+01,6.674380354615e+01
8.312208138759e+01,6.672278548948e+01
8.325550366911e+01,6.670172511284e+01
8.338892595063e+01,6.668062237712e+01
8.352234823215e+01,6.665947724312e+01
8.365577051368e+01,6.663828967158e+01
8.378919279520e+01,6.661705962314e+01
8.392261507672e+01,6.659578705834e+01
8.405603735824e+01,6.657447193765e+01
8.418945963976e+01,6.655311422145e+01
8.432288192128e+01,6.653171387002e+01
8.445630420280e+01,6.651027084358e+01
8.458972648432e+01,6.648878510223e+01
8.472314876584e+01,6.646725660601e+01
8.485657104736e+01,6.644568531484e+01
8.498999332889e+01,6.642407118858e+01
8.512341561041e+01,6.640241418699e+01
8.525683789193e+01,6.638071426973e+01
8.539026017345e+01,6.635897139639e+01
8.552368245497e+01,6.633718552645e+01
8.565710473649e+01,6.631535661931e+01
8.579052701801e+01,6.629348463428e+01
8.592394929953e+01,6.627156953059e+01
8.605737158105e+01,6.624961126734e+01
8.619079386258e+01,6.622760980358e+01
8.632421614410e+01,6.620556509825e+01
8.645763842562e+01,6.618347711019e+01
8.659106070714e+01,6.616134579817e+01
8.672448298866e+01,6.613917112084e+01
8.685790527018e+01,6.611695303678e+01
8.699132755170e+01,6.609469150447e+01
8.712474983322e+01,6.607238648227e+01
8.725817211474e+01,6.605003792849e+01
8.739159439626e+01,6.602764580131e+01
8.752501667779e+01,6.600521005884e+01
8.765843895931e+01,6.598273065908e+01
8.779186124083e+01,6.596020755992e+01
8.792528352235e+01,6.593764071920e+01
8.805870580387e+01,6.591503009461e+01
8.819212808539e+01,6.589237564379e+01
8.832555036691e+01,6.586967732424e+01
8.845897264843e+01,6.584693509340e+01
8.859239492995e+01,6.582414890858e+01
8.872581721147e+01,6.580131872703e+01
8.885923949300e+01,6.577844450587e+01
8.899266177452e+01,6.575552620213e+01
8.912608405604e+01,6.573256377274e+01
8.925950633756e+01,6.570955717454e+01
8.939292861908e+01,6.568650636426e+01
8.952635090060e+01,6.566341129853e+01
8.965977318212e+01,6.564027193389e+01
8.979319546364e+01,6.561708822676e+01
8.992661774516e+01,6.559386013349e+01
9.006004002668e+01,6.557058761029e+01
9.019346230821e+01,6.554727061330e+01
9.032688458973e+01,6.552390909855e+01
9.046030687125e+01,6.550050302195e+01
9.059372915277e+01,6.547705233932e+01
9.072715143429e+01,6.545355700639e+01
9.086057371581e+01,6.543001697877e+01
9.099399599733e+01,6.540643221195e+01
9.112741827885e+01,6.538280266136e+01
9.126084056037e+01,6.535912828229e+01
9.139426284189e+01,6.533540902993e+01
9.152768512342e+01,6.531164485938e+01
9.166110740494e+01,6.528783572562e+01
9.179452968646e+01,6.526398158352e+01
9.192795196798e+01,6.524008238785e+01
9.206137424950e+01,6.521613809329e+01
9.219479653102e+01,6.519214865439e+01
9.232821881254e+01,6.516811402558e+01
9.246164109406e+01,6.514403416123e+01
9.259506337558e+01,6.511990901555e+01
9.272848565710e+01,6.509573854267e+01
9.286190793863e+01,6.507152269660e+01
9.299533022015e+01,6.504726143126e+01
9.312875250167e+01,6.502295470042e+01
