t,r
1.387591727819e+01,2.851879184912e+01
1.400933955971e+01,2.851386933372e+01
1.414276184123e+01,2.850888566684e+01
1.427618412275e+01,2.850384054077e+01
1.440960640427e+01,2.849873364649e+01
1.454302868579e+01,2.849356467361e+01
1.467645096731e+01,2.848833331039e+01
1.480987324883e+01,2.848303924373e+01
1.494329553035e+01,2.847768215914e+01
1.507671781187e+01,2.847226174075e+01
1.521014009340e+01,2.846677767133e+01
1.534356237492e+01,2.846122963221e+01
1.547698465644e+01,2.845561730336e+01
1.561040693796e+01,2.844994036329e+01
1.574382921948e+01,2.844419848914e+01
1.587725150100e+01,2.843839135657e+01
1.601067378252e+01,2.843251863984e+01
1.614409606404e+01,2.842658001175e+01
1.627751834556e+01,2.842057514364e+01
1.641094062708e+01,2.841450370540e+01
1.654436290861e+01,2.840836536544e+01
1.667778519013e+01,2.840215979070e+01
1.681120747165e+01,2.839588664662e+01
1.694462975317e+01,2.838954559714e+01
1.707805203469e+01,2.838313630472e+01
1.721147431621e+01,2.837665843026e+01
1.734489659773e+01,2.837011163319e+01
1.747831887925e+01,2.836349557135e+01
1.761174116077e+01,2.835680990109e+01
1.774516344229e+01,2.835005427717e+01
1.787858572382e+01,2.834322835281e+01
1.801200800534e+01,2.833633177965e+01
1.814543028686e+01,2.832936420775e+01
1.827885256838e+01,2.832232528558e+01
1.841227484990e+01,2.831521466002e+01
1.854569713142e+01,2.830803197634e+01
1.867911941294e+01,2.830077687817e+01
1.881254169446e+01,2.829344900753e+01
1.894596397598e+01,2.828604800480e+01
1.907938625751e+01,2.827857350870e+01
1.921280853903e+01,2.827102515631e+01
1.934623082055e+01,2.826340258302e+01
1.947965310207e+01,2.825570542254e+01
1.961307538359e+01,2.824793330691e+01
1.974649766511e+01,2.824008586643e+01
1.987991994663e+01,2.823216272974e+01
2.001334222815e+01,2.822416352371e+01
2.014676450967e+01,2.821608787350e+01
2.028018679119e+01,2.820793540251e+01
2.041360907272e+01,2.819970573240e+01
2.054703135424e+01,2.819139848305e+01
2.068045363576e+01,2.818301327256e+01
2.081387591728e+01,2.817454971725e+01
2.094729819880e+01,2.816600743163e+01
2.108072048032e+01,2.815738602839e+01
2.121414276184e+01,2.814868511840e+01
2.134756504336e+01,2.813990431070e+01
2.148098732488e+01,2.813104321247e+01
2.161440960640e+01,2.812210142903e+01
2.174783188793e+01,2.811307856382e+01
2.188125416945e+01,2.810397421840e+01
2.201467645097e+01,2.809478799242e+01
2.214809873249e+01,2.808551948365e+01
2.228152101401e+01,2.807616828788e+01
2.241494329553e+01,2.806673399901e+01
2.254836557705e+01,2.805721620897e+01
2.268178785857e+01,2.804761450772e+01
2.281521014009e+01,2.803792848325e+01
2.294863242161e+01,2.802815772156e+01
2.308205470314e+01,2.801830180664e+01
2.321547698466e+01,2.800836032046e+01
2.334889926618e+01,2.799833284297e+01
2.348232154770e+01,2.798821895205e+01
2.361574382922e+01,2.797801822354e+01
2.374916611074e+01,2.796773023120e+01
2.388258839226e+01,2.795735454670e+01
2.401601067378e+01,2.794689073960e+01
2.414943295530e+01,2.793633837734e+01
2.428285523682e+01,2.792569702523e+01
2.441627751835e+01,2.791496624644e+01
2.454969979987e+01,2.790414560197e+01
2.468312208139e+01,2.789323465062e+01
2.481654436291e+01,2.788223294903e+01
2.494996664443e+01,2.787114005160e+01
2.508338892595e+01,2.785995551052e+01
2.521681120747e+01,2.784867887572e+01
2.535023348899e+01,2.783730969490e+01
2.548365577051e+01,2.782584751345e+01
2.561707805203e+01,2.781429187449e+01
2.575050033356e+01,2.780264231882e+01
2.588392261508e+01,2.779089838493e+01
2.601734489660e+01,2.777905960894e+01
2.615076717812e+01,2.776712552464e+01
2.628418945964e+01,2.775509566342e+01
2.641761174116e+01,2.774296955428e+01
2.655103402268e+01,2.773074672382e+01
2.668445630420e+01,2.771842669618e+01
2.681787858572e+01,2.770600899308e+01
2.695130086724e+01,2.769349313375e+01
2.708472314877e+01,2.768087863495e+01
2.721814543029e+01,2.766816501092e+01
2.735156771181e+01,2.765535177340e+01
2.748498999333e+01,2.764243843154e+01
2.761841227485e+01,2.762942449197e+01
2.775183455637e+01,2.761630945872e+01
2.788525683789e+01,2.760309283322e+01
2.801867911941e+01,2.758977411427e+01
2.815210140093e+01,2.757635279803e+01
2.828552368245e+01,2.756282837800e+01
2.841894596398e+01,2.754920034499e+01
2.855236824550e+01,2.753546818710e+01
2.868579052702e+01,2.752163138971e+01
2.881921280854e+01,2.750768943545e+01
2.895263509006e+01,2.749364180418e+01
2.908605737158e+01,2.747948797295e+01
2.921947965310e+01,2.746522741603e+01
2.935290193462e+01,2.745085960481e+01
2.948632421614e+01,2.743638400785e+01
2.961974649767e+01,2.742180009082e+01
2.975316877919e+01,2.740710731647e+01
2.988659106071e+01,2.739230514464e+01
3.002001334223e+01,2.737739303219e+01
3.015343562375e+01,2.736237043302e+01
3.028685790527e+01,2.734723679803e+01
3.042028018679e+01,2.733199157507e+01
3.055370246831e+01,2.731663420896e+01
3.068712474983e+01,2.730116414143e+01
3.082054703135e+01,2.728558081111e+01
3.095396931288e+01,2.726988365349e+01
3.108739159440e+01,2.725407210092e+01
3.122081387592e+01,2.723814558255e+01
3.135423615744e+01,2.722210352434e+01
3.148765843896e+01,2.720594534900e+01
3.162108072048e+01,2.718967047597e+01
3.175450300200e+01,2.717327832141e+01
3.188792528352e+01,2.715676829816e+01
3.202134756504e+01,2.714013981570e+01
3.215476984656e+01,2.712339228014e+01
3.228819212809e+01,2.710652509419e+01
3.242161440961e+01,2.708953765710e+01
3.255503669113e+01,2.707242936468e+01
3.268845897265e+01,2.705519960923e+01
3.282188125417e+01,2.703784777952e+01
3.295530353569e+01,2.702037326076e+01
3.308872581721e+01,2.700277543458e+01
3.322214809873e+01,2.698505367898e+01
3.335557038025e+01,2.696720736831e+01
3.348899266177e+01,2.694923587323e+01
3.362241494330e+01,2.693113856068e+01
3.375583722482e+01,2.691291479385e+01
3.388925950634e+01,2.689456393213e+01
3.402268178786e+01,2.687608533112e+01
3.415610406938e+01,2.685747834251e+01
3.428952635090e+01,2.683874231415e+01
3.442294863242e+01,2.681987658994e+01
3.455637091394e+01,2.680088050981e+01
3.468979319546e+01,2.678175340970e+01
3.482321547698e+01,2.676249462151e+01
3.495663775851e+01,2.674310347307e+01
3.509006004003e+01,2.672357928809e+01
3.522348232155e+01,2.670392138612e+01
3.535690460307e+01,2.668412908254e+01
3.549032688459e+01,2.666420168849e+01
3.562374916611e+01,2.664413851084e+01
3.575717144763e+01,2.662393885214e+01
3.589059372915e+01,2.660360201061e+01
3.602401601067e+01,2.658312728004e+01
3.615743829219e+01,2.656251394983e+01
3.629086057372e+01,2.654176130486e+01
3.642428285524e+01,2.652086862552e+01
3.655770513676e+01,2.649983518760e+01
3.669112741828e+01,2.647866026232e+01
3.682454969980e+01,2.645734311621e+01
3.695797198132e+01,2.643588301112e+01
3.709139426284e+01,2.641427920413e+01
3.722481654436e+01,2.639253094754e+01
3.735823882588e+01,2.637063748881e+01
3.749166110740e+01,2.634859807049e+01
3.762508338893e+01,2.632641193022e+01
3.775850567045e+01,2.630407830062e+01
3.789192795197e+01,2.628159640929e+01
3.802535023349e+01,2.625896547872e+01
3.815877251501e+01,2.623618472628e+01
3.829219479653e+01,2.621325336412e+01
3.842561707805e+01,2.619017059915e+01
3.855903935957e+01,2.616693563299e+01
3.869246164109e+01,2.614354766188e+01
3.882588392262e+01,2.612000587666e+01
3.895930620414e+01,2.609630946270e+01
3.909272848566e+01,2.607245759983e+01
3.922615076718e+01,2.604844946231e+01
3.935957304870e+01,2.602428421875e+01
3.949299533022e+01,2.599996103205e+01
3.962641761174e+01,2.597547905936e+01
3.975983989326e+01,2.595083745199e+01
3.989326217478e+01,2.592603535537e+01
4.002668445630e+01,2.590107190897e+01
4.016010673783e+01,2.587594624626e+01
4.029352901935e+01,2.585065749461e+01
4.042695130087e+01,2.582520477525e+01
4.056037358239e+01,2.579958720320e+01
4.069379586391e+01,2.577380388720e+01
4.082721814543e+01,2.574785392963e+01
4.096064042695e+01,2.572173642645e+01
4.109406270847e+01,2.569545046713e+01
4.122748498999e+01,2.566899513457e+01
4.136090727151e+01,2.564236950505e+01
4.149432955304e+01,2.561557264810e+01
4.162775183456e+01,2.558860362650e+01
4.176117411608e+01,2.556146149615e+01
4.189459639760e+01,2.553414530598e+01
4.202801867912e+01,2.550665409795e+01
4.216144096064e+01,2.547898690686e+01
4.229486324216e+01,2.545114276037e+01
4.242828552368e+01,2.542312067885e+01
4.256170780520e+01,2.539491967531e+01
4.269513008672e+01,2.536653875534e+01
4.282855236825e+01,2.533797691699e+01
4.296197464977e+01,2.530923315072e+01
4.309539693129e+01,2.528030643924e+01
4.322881921281e+01,2.525119575752e+01
4.336224149433e+01,2.522190007261e+01
4.349566377585e+01,2.519241834357e+01
4.362908605737e+01,2.516274952141e+01
4.376250833889e+01,2.513289254895e+01
4.389593062041e+01,2.510284636074e+01
4.402935290193e+01,2.507260988294e+01
4.416277518346e+01,2.504218203326e+01
4.429619746498e+01,2.501156172081e+01
4.442961974650e+01,2.498074784601e+01
4.456304202802e+01,2.494973930051e+01
4.469646430954e+01,2.491853496704e+01
4.482988659106e+01,2.488713371932e+01
4.496330887258e+01,2.485553442193e+01
4.509673115410e+01,2.482373593023e+01
4.523015343562e+01,2.479173709020e+01
4.536357571714e+01,2.475953673838e+01
4.549699799867e+01,2.472713370166e+01
4.563042028019e+01,2.469452679725e+01
4.576384256171e+01,2.466171483250e+01
4.589726484323e+01,2.462869660479e+01
4.603068712475e+01,2.459547090138e+01
4.616410940627e+01,2.456203649932e+01
4.629753168779e+01,2.452839216528e+01
4.643095396931e+01,2.449453665544e+01
4.656437625083e+01,2.446046871530e+01
4.669779853235e+01,2.442618707963e+01
4.683122081388e+01,2.439169047221e+01
4.696464309540e+01,2.435697760581e+01
4.709806537692e+01,2.432204718192e+01
4.723148765844e+01,2.428689789069e+01
4.736490993996e+01,2.425152841072e+01
4.749833222148e+01,2.421593740894e+01
4.763175450300e+01,2.418012354042e+01
4.776517678452e+01,2.414408544822e+01
4.789859906604e+01,2.410782176324e+01
4.803202134757e+01,2.407133110401e+01
4.816544362909e+01,2.403461207656e+01
4.829886591061e+01,2.399766327422e+01
4.843228819213e+01,2.396048327744e+01
4.856571047365e+01,2.392307065363e+01
4.869913275517e+01,2.388542395694e+01
4.883255503669e+01,2.384754172811e+01
4.896597731821e+01,2.380942249425e+01
4.909939959973e+01,2.377106476863e+01
4.923282188125e+01,2.373246705053e+01
4.936624416278e+01,2.369362782499e+01
4.949966644430e+01,2.365454556261e+01
4.963308872582e+01,2.361521871936e+01
4.976651100734e+01,2.357564573633e+01
4.989993328886e+01,2.353582503954e+01
5.003335557038e+01,2.349575503969e+01
5.016677785190e+01,2.345543413195e+01
5.030020013342e+01,2.341486069570e+01
5.043362241494e+01,2.337403309433e+01
5.056704469646e+01,2.333294967496e+01
5.070046697799e+01,2.329160876820e+01
5.083388925951e+01,2.325000868789e+01
5.096731154103e+01,2.320814773088e+01
5.110073382255e+01,2.316602417670e+01
5.123415610407e+01,2.312363628734e+01
5.136757838559e+01,2.308098230696e+01
5.150100066711e+01,2.303806046159e+01
5.163442294863e+01,2.299486895889e+01
5.176784523015e+01,2.295140598779e+01
5.190126751167e+01,2.290766971823e+01
5.203468979320e+01,2.286365830086e+01
5.216811207472e+01,2.281936986669e+01
5.230153435624e+01,2.277480252683e+01
5.243495663776e+01,2.272995437208e+01
5.256837891928e+01,2.268482347268e+01
5.270180120080e+01,2.263940787790e+01
5.283522348232e+01,2.259370561574e+01
5.296864576384e+01,2.254771469255e+01
5.310206804536e+01,2.250143309265e+01
5.323549032688e+01,2.245485877799e+01
5.336891260841e+01,2.240798968776e+01
5.350233488993e+01,2.236082373797e+01
5.363575717145e+01,2.231335882110e+01
5.376917945297e+01,2.226559280563e+01
5.390260173449e+01,2.221752353568e+01
5.403602401601e+01,2.216914883056e+01
5.416944629753e+01,2.212046648431e+01
5.430286857905e+01,2.207147426529e+01
5.443629086057e+01,2.202216991571e+01
5.456971314209e+01,2.197255115112e+01
5.470313542362e+01,2.192261566000e+01
5.483655770514e+01,2.187236110321e+01
5.496997998666e+01,2.182178511351e+01
5.510340226818e+01,2.177088529503e+01
5.523682454970e+01,2.171965922278e+01
5.537024683122e+01,2.166810444204e+01
5.550366911274e+01,2.161621846786e+01
5.563709139426e+01,2.156399878447e+01
5.577051367578e+01,2.151144284471e+01
5.590393595730e+01,2.145854806939e+01
5.603735823883e+01,2.140531184673e+01
5.617078052035e+01,2.135173153169e+01
5.630420280187e+01,2.129780444535e+01
5.643762508339e+01,2.124352787424e+01
5.657104736491e+01,2.118889906964e+01
5.670446964643e+01,2.113391524691e+01
5.683789192795e+01,2.107857358477e+01
5.697131420947e+01,2.102287122455e+01
5.710473649099e+01,2.096680526945e+01
5.723815877252e+01,2.091037278374e+01
5.737158105404e+01,2.085357079202e+01
5.750500333556e+01,2.079639627833e+01
5.763842561708e+01,2.073884618536e+01
5.777184789860e+01,2.068091741358e+01
5.790527018012e+01,2.062260682034e+01
5.803869246164e+01,2.056391121896e+01
5.817211474316e+01,2.050482737780e+01
5.830553702468e+01,2.044535201929e+01
5.843895930620e+01,2.038548181896e+01
5.857238158773e+01,2.032521340437e+01
5.870580386925e+01,2.026454335412e+01
5.883922615077e+01,2.020346819673e+01
5.897264843229e+01,2.014198440954e+01
5.910607071381e+01,2.008008841758e+01
5.923949299533e+01,2.001777659235e+01
5.937291527685e+01,1.995504525066e+01
5.950633755837e+01,1.989189065335e+01
5.963975983989e+01,1.982830900401e+01
5.977318212141e+01,1.976429644763e+01
5.990660440294e+01,1.969984906927e+01
6.004002668446e+01,1.963496289261e+01
6.017344896598e+01,1.956963387854e+01
6.030687124750e+01,1.950385792361e+01
6.044029352902e+01,1.943763085852e+01
6.057371581054e+01,1.937094844650e+01
6.070713809206e+01,1.930380638166e+01
6.084056037358e+01,1.923620028731e+01
6.097398265510e+01,1.916812571416e+01
6.110740493662e+01,1.909957813856e+01
6.124082721815e+01,1.903055296056e+01
6.137424949967e+01,1.896104550203e+01
6.150767178119e+01,1.889105100458e+01
6.164109406271e+01,1.882056462757e+01
6.177451634423e+01,1.874958144592e+01
6.190793862575e+01,1.867809644786e+01
6.204136090727e+01,1.860610453270e+01
6.217478318879e+01,1.853360050841e+01
6.230820547031e+01,1.846057908916e+01
6.244162775183e+01,1.838703489278e+01
6.257505003336e+01,1.831296243810e+01
6.270847231488e+01,1.823835614224e+01
6.284189459640e+01,1.816321031774e+01
6.297531687792e+01,1.808751916963e+01
6.310873915944e+01,1.801127679237e+01
6.324216144096e+01,1.793447716668e+01
6.337558372248e+01,1.785711415625e+01
6.350900600400e+01,1.777918150432e+01
6.364242828552e+01,1.770067283013e+01
6.377585056704e+01,1.762158162523e+01
6.390927284857e+01,1.754190124966e+01
6.404269513009e+01,1.746162492792e+01
6.417611741161e+01,1.738074574486e+01
6.430953969313e+01,1.729925664136e+01
6.444296197465e+01,1.721715040981e+01
6.457638425617e+01,1.713441968946e+01
6.470980653769e+01,1.705105696151e+01
6.484322881921e+01,1.696705454404e+01
6.497665110073e+01,1.688240458674e+01
6.511007338225e+01,1.679709906533e+01
6.524349566378e+01,1.671112977582e+01
6.537691794530e+01,1.662448832847e+01
6.551034022682e+01,1.653716614151e+01
6.564376250834e+01,1.644915443455e+01
6.577718478986e+01,1.636044422173e+01
6.591060707138e+01,1.627102630450e+01
6.604402935290e+01,1.618089126411e+01
6.617745163442e+01,1.609002945370e+01
6.631087391594e+01,1.599843099010e+01
6.644429619746e+01,1.590608574515e+01
6.657771847899e+01,1.581298333660e+01
6.671114076051e+01,1.571911311864e+01
6.684456304203e+01,1.562446417190e+01
6.697798532355e+01,1.552902529290e+01
6.711140760507e+01,1.543278498310e+01
6.724482988659e+01,1.533573143724e+01
6.737825216811e+01,1.523785253117e+01
6.751167444963e+01,1.513913580896e+01
6.764509673115e+01,1.503956846941e+01
6.777851901268e+01,1.493913735173e+01
6.791194129420e+01,1.483782892052e+01
6.804536357572e+01,1.473562924983e+01
6.817878585724e+01,1.463252400639e+01
6.831220813876e+01,1.452849843187e+01
6.844563042028e+01,1.442353732406e+01
6.857905270180e+01,1.431762501701e+01
6.871247498332e+01,1.421074535992e+01
6.884589726484e+01,1.410288169485e+01
6.897931954636e+01,1.399401683294e+01
6.911274182789e+01,1.388413302924e+01
6.924616410941e+01,1.377321195593e+01
6.937958639093e+01,1.366123467380e+01
6.951300867245e+01,1.354818160192e+01
6.964643095397e+01,1.343403248520e+01
6.977985323549e+01,1.331876635993e+01
6.991327551701e+01,1.320236151684e+01
7.004669779853e+01,1.308479546164e+01
7.018012008005e+01,1.296604487276e+01
7.031354236157e+01,1.284608555612e+01
7.044696464310e+01,1.272489239651e+01
7.058038692462e+01,1.260243930546e+01
7.071380920614e+01,1.247869916505e+01
7.084723148766e+01,1.235364376753e+01
7.098065376918e+01,1.222724375009e+01
7.111407605070e+01,1.209946852454e+01
7.124749833222e+01,1.197028620117e+01
7.138092061374e+01,1.183966350633e+01
7.151434289526e+01,1.170756569310e+01
7.164776517678e+01,1.157395644414e+01
7.178118745831e+01,1.143879776607e+01
7.191460973983e+01,1.130204987429e+01
7.204803202135e+01,1.116367106732e+01
7.218145430287e+01,1.102361758919e+01
7.231487658439e+01,1.088184347870e+01
7.244829886591e+01,1.073830040392e+01
7.258172114743e+01,1.059293747991e+01
7.271514342895e+01,1.044570106778e+01
7.284856571047e+01,1.029653455251e+01
7.298198799199e+01,1.014537809666e+01
