t,r
1.360907271514e+01,8.739068778737e+01
1.374249499666e+01,8.738852055650e+01
1.387591727819e+01,8.738633178332e+01
1.400933955971e+01,8.738412145985e+01
1.414276184123e+01,8.738188957809e+01
1.427618412275e+01,8.737963613007e+01
1.440960640427e+01,8.737736110779e+01
1.454302868579e+01,8.737506450323e+01
1.467645096731e+01,8.737274630839e+01
1.480987324883e+01,8.737040651525e+01
1.494329553035e+01,8.736804511576e+01
1.507671781187e+01,8.736566210190e+01
1.521014009340e+01,8.736325746563e+01
1.534356237492e+01,8.736083119887e+01
1.547698465644e+01,8.735838329358e+01
1.561040693796e+01,8.735591374169e+01
1.574382921948e+01,8.735342253511e+01
1.587725150100e+01,8.735090966577e+01
1.601067378252e+01,8.734837512556e+01
1.614409606404e+01,8.734581890638e+01
1.627751834556e+01,8.734324100014e+01
1.641094062708e+01,8.734064139869e+01
1.654436290861e+01,8.733802009393e+01
1.667778519013e+01,8.733537707772e+01
1.681120747165e+01,8.733271234190e+01
1.694462975317e+01,8.733002587834e+01
1.707805203469e+01,8.732731767888e+01
1.721147431621e+01,8.732458773533e+01
1.734489659773e+01,8.732183603954e+01
1.747831887925e+01,8.731906258332e+01
1.761174116077e+01,8.731626735847e+01
1.774516344229e+01,8.731345035679e+01
1.787858572382e+01,8.731061157008e+01
1.801200800534e+01,8.730775099012e+01
1.814543028686e+01,8.730486860868e+01
1.827885256838e+01,8.730196441753e+01
1.841227484990e+01,8.729903840842e+01
1.854569713142e+01,8.729609057312e+01
1.867911941294e+01,8.729312090334e+01
1.881254169446e+01,8.729012939084e+01
1.894596397598e+01,8.728711602734e+01
1.907938625751e+01,8.728408080454e+01
1.921280853903e+01,8.728102371416e+01
1.934623082055e+01,8.727794474789e+01
1.947965310207e+01,8.727484389743e+01
1.961307538359e+01,8.727172115446e+01
1.974649766511e+01,8.726857651064e+01
1.987991994663e+01,8.726540995765e+01
2.001334222815e+01,8.726222148714e+01
2.014676450967e+01,8.725901109076e+01
2.028018679119e+01,8.725577876014e+01
2.041360907272e+01,8.725252448692e+01
2.054703135424e+01,8.724924826271e+01
2.068045363576e+01,8.724595007914e+01
2.081387591728e+01,8.724262992779e+01
2.094729819880e+01,8.723928780027e+01
2.108072048032e+01,8.723592368817e+01
2.121414276184e+01,8.723253758306e+01
2.134756504336e+01,8.722912947651e+01
2.148098732488e+01,8.722569936007e+01
2.161440960640e+01,8.722224722531e+01
2.174783188793e+01,8.721877306377e+01
2.188125416945e+01,8.721527686696e+01
2.201467645097e+01,8.721175862643e+01
2.214809873249e+01,8.720821833369e+01
2.228152101401e+01,8.720465598024e+01
2.241494329553e+01,8.720107155758e+01
2.254836557705e+01,8.719746505720e+01
2.268178785857e+01,8.719383647058e+01
2.281521014009e+01,8.719018578919e+01
2.294863242161e+01,8.718651300449e+01
2.308205470314e+01,8.718281810793e+01
2.321547698466e+01,8.717910109097e+01
2.334889926618e+01,8.717536194502e+01
2.348232154770e+01,8.717160066153e+01
2.361574382922e+01,8.716781723190e+01
2.374916611074e+01,8.716401164754e+01
2.388258839226e+01,8.716018389985e+01
2.401601067378e+01,8.715633398022e+01
2.414943295530e+01,8.715246188003e+01
2.428285523682e+01,8.714856759065e+01
2.441627751835e+01,8.714465110343e+01
2.454969979987e+01,8.714071240974e+01
2.468312208139e+01,8.713675150092e+01
2.481654436291e+01,8.713276836829e+01
2.494996664443e+01,8.712876300319e+01
2.508338892595e+01,8.712473539693e+01
2.521681120747e+01,8.712068554080e+01
2.535023348899e+01,8.711661342612e+01
2.548365577051e+01,8.711251904417e+01
2.561707805203e+01,8.710840238622e+01
2.575050033356e+01,8.710426344354e+01
2.588392261508e+01,8.710010220739e+01
2.601734489660e+01,8.709591866901e+01
2.615076717812e+01,8.709171281966e+01
2.628418945964e+01,8.708748465056e+01
2.641761174116e+01,8.708323415293e+01
2.655103402268e+01,8.707896131797e+01
2.668445630420e+01,8.707466613690e+01
2.681787858572e+01,8.707034860090e+01
2.695130086724e+01,8.706600870116e+01
2.708472314877e+01,8.706164642885e+01
2.721814543029e+01,8.705726177513e+01
2.735156771181e+01,8.705285473115e+01
2.748498999333e+01,8.704842528806e+01
2.761841227485e+01,8.704397343699e+01
2.775183455637e+01,8.703949916907e+01
2.788525683789e+01,8.703500247542e+01
2.801867911941e+01,8.703048334712e+01
2.815210140093e+01,8.702594177529e+01
2.828552368245e+01,8.702137775101e+01
2.841894596398e+01,8.701679126534e+01
2.855236824550e+01,8.701218230937e+01
2.868579052702e+01,8.700755087413e+01
2.881921280854e+01,8.700289695068e+01
2.895263509006e+01,8.699822053006e+01
2.908605737158e+01,8.699352160329e+01
2.921947965310e+01,8.698880016138e+01
2.935290193462e+01,8.698405619534e+01
2.948632421614e+01,8.697928969617e+01
2.961974649767e+01,8.697450065486e+01
2.975316877919e+01,8.696968906237e+01
2.988659106071e+01,8.696485490968e+01
3.002001334223e+01,8.695999818774e+01
3.015343562375e+01,8.695511888750e+01
3.028685790527e+01,8.695021699989e+01
3.042028018679e+01,8.694529251583e+01
3.055370246831e+01,8.694034542625e+01
3.068712474983e+01,8.693537572205e+01
3.082054703135e+01,8.693038339412e+01
3.095396931288e+01,8.692536843335e+01
3.108739159440e+01,8.692033083061e+01
3.122081387592e+01,8.691527057677e+01
3.135423615744e+01,8.691018766267e+01
3.148765843896e+01,8.690508207917e+01
3.162108072048e+01,8.689995381710e+01
3.175450300200e+01,8.689480286728e+01
3.188792528352e+01,8.688962922052e+01
3.202134756504e+01,8.688443286762e+01
3.215476984656e+01,8.687921379938e+01
3.228819212809e+01,8.687397200658e+01
3.242161440961e+01,8.686870747999e+01
3.255503669113e+01,8.686342021037e+01
3.268845897265e+01,8.685811018846e+01
3.282188125417e+01,8.685277740501e+01
3.295530353569e+01,8.684742185075e+01
3.308872581721e+01,8.684204351640e+01
3.322214809873e+01,8.683664239265e+01
3.335557038025e+01,8.683121847022e+01
3.348899266177e+01,8.682577173978e+01
3.362241494330e+01,8.682030219202e+01
3.375583722482e+01,8.681480981759e+01
3.388925950634e+01,8.680929460715e+01
3.402268178786e+01,8.680375655135e+01
3.415610406938e+01,8.679819564081e+01
3.428952635090e+01,8.679261186617e+01
3.442294863242e+01,8.678700521803e+01
3.455637091394e+01,8.678137568698e+01
3.468979319546e+01,8.677572326363e+01
3.482321547698e+01,8.677004793855e+01
3.495663775851e+01,8.676434970231e+01
3.509006004003e+01,8.675862854546e+01
3.522348232155e+01,8.675288445856e+01
3.535690460307e+01,8.674711743213e+01
3.549032688459e+01,8.674132745670e+01
3.562374916611e+01,8.673551452279e+01
3.575717144763e+01,8.672967862089e+01
3.589059372915e+01,8.672381974150e+01
3.602401601067e+01,8.671793787510e+01
3.615743829219e+01,8.671203301215e+01
3.629086057372e+01,8.670610514312e+01
3.642428285524e+01,8.670015425845e+01
3.655770513676e+01,8.669418034858e+01
3.669112741828e+01,8.668818340393e+01
3.682454969980e+01,8.668216341492e+01
3.695797198132e+01,8.667612037194e+01
3.709139426284e+01,8.667005426539e+01
3.722481654436e+01,8.666396508564e+01
3.735823882588e+01,8.665785282308e+01
3.749166110740e+01,8.665171746804e+01
3.762508338893e+01,8.664555901088e+01
3.775850567045e+01,8.663937744194e+01
3.789192795197e+01,8.663317275153e+01
3.802535023349e+01,8.662694492997e+01
3.815877251501e+01,8.662069396755e+01
3.829219479653e+01,8.661441985457e+01
3.842561707805e+01,8.660812258131e+01
3.855903935957e+01,8.660180213802e+01
3.869246164109e+01,8.659545851496e+01
3.882588392262e+01,8.658909170238e+01
3.895930620414e+01,8.658270169050e+01
3.909272848566e+01,8.657628846955e+01
3.922615076718e+01,8.656985202974e+01
3.935957304870e+01,8.656339236125e+01
3.949299533022e+01,8.655690945427e+01
3.962641761174e+01,8.655040329898e+01
3.975983989326e+01,8.654387388554e+01
3.989326217478e+01,8.653732120409e+01
4.002668445630e+01,8.653074524478e+01
4.016010673783e+01,8.652414599772e+01
4.029352901935e+01,8.651752345305e+01
4.042695130087e+01,8.651087760084e+01
4.056037358239e+01,8.650420843120e+01
4.069379586391e+01,8.649751593421e+01
4.082721814543e+01,8.649080009992e+01
4.096064042695e+01,8.648406091840e+01
4.109406270847e+01,8.647729837969e+01
4.122748498999e+01,8.647051247381e+01
4.136090727151e+01,8.646370319080e+01
4.149432955304e+01,8.645687052064e+01
4.162775183456e+01,8.645001445334e+01
4.176117411608e+01,8.644313497888e+01
4.189459639760e+01,8.643623208723e+01
4.202801867912e+01,8.642930576834e+01
4.216144096064e+01,8.642235601217e+01
4.229486324216e+01,8.641538280865e+01
4.242828552368e+01,8.640838614770e+01
4.256170780520e+01,8.640136601922e+01
4.269513008672e+01,8.639432241312e+01
4.282855236825e+01,8.638725531927e+01
4.296197464977e+01,8.638016472756e+01
4.309539693129e+01,8.637305062784e+01
4.322881921281e+01,8.636591300996e+01
4.336224149433e+01,8.635875186376e+01
4.349566377585e+01,8.635156717905e+01
4.362908605737e+01,8.634435894565e+01
4.376250833889e+01,8.633712715335e+01
4.389593062041e+01,8.632987179195e+01
4.402935290193e+01,8.632259285121e+01
4.416277518346e+01,8.631529032089e+01
4.429619746498e+01,8.630796419075e+01
4.442961974650e+01,8.630061445052e+01
4.456304202802e+01,8.629324108991e+01
4.469646430954e+01,8.628584409865e+01
4.482988659106e+01,8.627842346642e+01
4.496330887258e+01,8.627097918291e+01
4.509673115410e+01,8.626351123780e+01
4.523015343562e+01,8.625601962074e+01
4.536357571714e+01,8.624850432138e+01
4.549699799867e+01,8.624096532935e+01
4.563042028019e+01,8.623340263428e+01
4.576384256171e+01,8.622581622576e+01
4.589726484323e+01,8.621820609340e+01
4.603068712475e+01,8.621057222678e+01
4.616410940627e+01,8.620291461547e+01
4.629753168779e+01,8.619523324902e+01
4.643095396931e+01,8.618752811697e+01
4.656437625083e+01,8.617979920886e+01
4.669779853235e+01,8.617204651420e+01
4.683122081388e+01,8.616427002250e+01
4.696464309540e+01,8.615646972325e+01
4.709806537692e+01,8.614864560592e+01
4.723148765844e+01,8.614079765998e+01
4.736490993996e+01,8.613292587488e+01
4.749833222148e+01,8.612503024006e+01
4.763175450300e+01,8.611711074495e+01
4.776517678452e+01,8.610916737895e+01
4.789859906604e+01,8.610120013146e+01
4.803202134757e+01,8.609320899187e+01
4.816544362909e+01,8.608519394956e+01
4.829886591061e+01,8.607715499387e+01
4.843228819213e+01,8.606909211415e+01
4.856571047365e+01,8.606100529974e+01
4.869913275517e+01,8.605289453996e+01
4.883255503669e+01,8.604475982410e+01
4.896597731821e+01,8.603660114145e+01
4.909939959973e+01,8.602841848131e+01
4.923282188125e+01,8.602021183292e+01
4.936624416278e+01,8.601198118554e+01
4.949966644430e+01,8.600372652841e+01
4.963308872582e+01,8.599544785074e+01
4.976651100734e+01,8.598714514176e+01
4.989993328886e+01,8.597881839065e+01
5.003335557038e+01,8.597046758659e+01
5.016677785190e+01,8.596209271876e+01
5.030020013342e+01,8.595369377630e+01
5.043362241494e+01,8.594527074836e+01
5.056704469646e+01,8.593682362407e+01
5.070046697799e+01,8.592835239253e+01
5.083388925951e+01,8.591985704285e+01
5.096731154103e+01,8.591133756411e+01
5.110073382255e+01,8.590279394538e+01
5.123415610407e+01,8.589422617571e+01
5.136757838559e+01,8.588563424416e+01
5.150100066711e+01,8.587701813975e+01
5.163442294863e+01,8.586837785149e+01
5.176784523015e+01,8.585971336838e+01
5.190126751167e+01,8.585102467941e+01
5.203468979320e+01,8.584231177356e+01
5.216811207472e+01,8.583357463977e+01
5.230153435624e+01,8.582481326700e+01
5.243495663776e+01,8.581602764417e+01
5.256837891928e+01,8.580721776020e+01
5.270180120080e+01,8.579838360399e+01
5.283522348232e+01,8.578952516442e+01
5.296864576384e+01,8.578064243037e+01
5.310206804536e+01,8.577173539069e+01
5.323549032688e+01,8.576280403423e+01
5.336891260841e+01,8.575384834982e+01
5.350233488993e+01,8.574486832627e+01
5.363575717145e+01,8.573586395237e+01
5.376917945297e+01,8.572683521693e+01
5.390260173449e+01,8.571778210869e+01
5.403602401601e+01,8.570870461643e+01
5.416944629753e+01,8.569960272888e+01
5.430286857905e+01,8.569047643476e+01
5.443629086057e+01,8.568132572280e+01
5.456971314209e+01,8.567215058168e+01
5.470313542362e+01,8.566295100009e+01
5.483655770514e+01,8.565372696670e+01
5.496997998666e+01,8.564447847015e+01
5.510340226818e+01,8.563520549909e+01
5.523682454970e+01,8.562590804214e+01
5.537024683122e+01,8.561658608790e+01
5.550366911274e+01,8.560723962498e+01
5.563709139426e+01,8.559786864194e+01
5.577051367578e+01,8.558847312734e+01
5.590393595730e+01,8.557905306975e+01
5.603735823883e+01,8.556960845768e+01
5.617078052035e+01,8.556013927966e+01
5.630420280187e+01,8.555064552419e+01
5.643762508339e+01,8.554112717975e+01
5.657104736491e+01,8.553158423482e+01
5.670446964643e+01,8.552201667785e+01
5.683789192795e+01,8.551242449729e+01
5.697131420947e+01,8.550280768155e+01
5.710473649099e+01,8.549316621906e+01
5.723815877252e+01,8.548350009820e+01
5.737158105404e+01,8.547380930736e+01
5.750500333556e+01,8.546409383490e+01
5.763842561708e+01,8.545435366917e+01
5.777184789860e+01,8.544458879850e+01
5.790527018012e+01,8.543479921121e+01
5.803869246164e+01,8.542498489559e+01
5.817211474316e+01,8.541514583995e+01
5.830553702468e+01,8.540528203255e+01
5.843895930620e+01,8.539539346163e+01
5.857238158773e+01,8.538548011545e+01
5.870580386925e+01,8.537554198223e+01
5.883922615077e+01,8.536557905017e+01
5.897264843229e+01,8.535559130747e+01
5.910607071381e+01,8.534557874230e+01
5.923949299533e+01,8.533554134282e+01
5.937291527685e+01,8.532547909718e+01
5.950633755837e+01,8.531539199350e+01
5.963975983989e+01,8.530528001990e+01
5.977318212141e+01,8.529514316448e+01
5.990660440294e+01,8.528498141531e+01
6.004002668446e+01,8.527479476046e+01
6.017344896598e+01,8.526458318797e+01
6.030687124750e+01,8.525434668588e+01
6.044029352902e+01,8.524408524221e+01
6.057371581054e+01,8.523379884495e+01
6.070713809206e+01,8.522348748208e+01
6.084056037358e+01,8.521315114158e+01
6.097398265510e+01,8.520278981139e+01
6.110740493662e+01,8.519240347946e+01
6.124082721815e+01,8.518199213368e+01
6.137424949967e+01,8.517155576198e+01
6.150767178119e+01,8.516109435223e+01
6.164109406271e+01,8.515060789230e+01
6.177451634423e+01,8.514009637004e+01
6.190793862575e+01,8.512955977329e+01
6.204136090727e+01,8.511899808987e+01
6.217478318879e+01,8.510841130757e+01
6.230820547031e+01,8.509779941419e+01
6.244162775183e+01,8.508716239750e+01
6.257505003336e+01,8.507650024523e+01
6.270847231488e+01,8.506581294514e+01
6.284189459640e+01,8.505510048494e+01
6.297531687792e+01,8.504436285232e+01
6.310873915944e+01,8.503360003498e+01
6.324216144096e+01,8.502281202058e+01
6.337558372248e+01,8.501199879677e+01
6.350900600400e+01,8.500116035119e+01
6.364242828552e+01,8.499029667145e+01
6.377585056704e+01,8.497940774515e+01
6.390927284857e+01,8.496849355987e+01
6.404269513009e+01,8.495755410319e+01
6.417611741161e+01,8.494658936264e+01
6.430953969313e+01,8.493559932576e+01
6.444296197465e+01,8.492458398006e+01
6.457638425617e+01,8.491354331303e+01
6.470980653769e+01,8.490247731217e+01
6.484322881921e+01,8.489138596492e+01
6.497665110073e+01,8.488026925873e+01
6.511007338225e+01,8.486912718104e+01
6.524349566378e+01,8.485795971924e+01
6.537691794530e+01,8.484676686073e+01
6.551034022682e+01,8.483554859288e+01
6.564376250834e+01,8.482430490305e+01
6.577718478986e+01,8.481303577858e+01
6.591060707138e+01,8.480174120679e+01
6.604402935290e+01,8.479042117499e+01
6.617745163442e+01,8.477907567045e+01
6.631087391594e+01,8.476770468045e+01
6.644429619746e+01,8.475630819224e+01
6.657771847899e+01,8.474488619305e+01
6.671114076051e+01,8.473343867008e+01
6.684456304203e+01,8.472196561055e+01
6.697798532355e+01,8.471046700163e+01
6.711140760507e+01,8.469894283048e+01
6.724482988659e+01,8.468739308423e+01
6.737825216811e+01,8.467581775002e+01
6.751167444963e+01,8.466421681495e+01
6.764509673115e+01,8.465259026611e+01
6.777851901268e+01,8.464093809057e+01
6.791194129420e+01,8.462926027537e+01
6.804536357572e+01,8.461755680756e+01
6.817878585724e+01,8.460582767415e+01
6.831220813876e+01,8.459407286213e+01
6.844563042028e+01,8.458229235848e+01
6.857905270180e+01,8.457048615016e+01
6.871247498332e+01,8.455865422412e+01
6.884589726484e+01,8.454679656727e+01
6.897931954636e+01,8.453491316651e+01
6.911274182789e+01,8.452300400875e+01
6.924616410941e+01,8.451106908083e+01
6.937958639093e+01,8.449910836960e+01
6.951300867245e+01,8.448712186191e+01
6.964643095397e+01,8.447510954455e+01
6.977985323549e+01,8.446307140433e+01
6.991327551701e+01,8.445100742800e+01
7.004669779853e+01,8.443891760233e+01
7.018012008005e+01,8.442680191405e+01
7.031354236157e+01,8.441466034988e+01
7.044696464310e+01,8.440249289651e+01
7.058038692462e+01,8.439029954062e+01
7.071380920614e+01,8.437808026887e+01
7.084723148766e+01,8.436583506790e+01
7.098065376918e+01,8.435356392432e+01
7.111407605070e+01,8.434126682475e+01
7.124749833222e+01,8.432894375576e+01
7.138092061374e+01,8.431659470392e+01
7.151434289526e+01,8.430421965576e+01
7.164776517678e+01,8.429181859781e+01
7.178118745831e+01,8.427939151658e+01
7.191460973983e+01,8.426693839855e+01
7.204803202135e+01,8.425445923019e+01
7.218145430287e+01,8.424195399793e+01
7.231487658439e+01,8.422942268821e+01
7.244829886591e+01,8.421686528744e+01
7.258172114743e+01,8.420428178200e+01
7.271514342895e+01,8.419167215825e+01
7.284856571047e+01,8.417903640255e+01
7.298198799199e+01,8.416637450122e+01
7.311541027352e+01,8.415368644057e+01
7.324883255504e+01,8.414097220689e+01
7.338225483656e+01,8.412823178644e+01
7.351567711808e+01,8.411546516547e+01
7.364909939960e+01,8.410267233021e+01
7.378252168112e+01,8.408985326686e+01
7.391594396264e+01,8.407700796162e+01
7.404936624416e+01,8.406413640065e+01
7.418278852568e+01,8.405123857010e+01
7.431621080720e+01,8.403831445609e+01
7.444963308873e+01,8.402536404473e+01
7.458305537025e+01,8.401238732211e+01
7.471647765177e+01,8.399938427429e+01
7.484989993329e+01,8.398635488731e+01
7.498332221481e+01,8.397329914721e+01
7.511674449633e+01,8.396021703998e+01
7.525016677785e+01,8.394710855160e+01
7.538358905937e+01,8.393397366805e+01
7.551701134089e+01,8.392081237526e+01
7.565043362241e+01,8.390762465915e+01
7.578385590394e+01,8.389441050563e+01
7.591727818546e+01,8.388116990057e+01
7.605070046698e+01,8.386790282984e+01
7.618412274850e+01,8.385460927926e+01
7.631754503002e+01,8.384128923467e+01
7.645096731154e+01,8.382794268184e+01
7.658438959306e+01,8.381456960657e+01
7.671781187458e+01,8.380116999459e+01
7.685123415610e+01,8.378774383165e+01
7.698465643763e+01,8.377429110346e+01
7.711807871915e+01,8.376081179570e+01
7.725150100067e+01,8.374730589405e+01
7.738492328219e+01,8.373377338415e+01
7.751834556371e+01,8.372021425162e+01
7.765176784523e+01,8.370662848209e+01
7.778519012675e+01,8.369301606111e+01
7.791861240827e+01,8.367937697427e+01
7.805203468979e+01,8.366571120709e+01
7.818545697131e+01,8.365201874510e+01
7.831887925284e+01,8.363829957379e+01
7.845230153436e+01,8.362455367865e+01
7.858572381588e+01,8.361078104511e+01
7.871914609740e+01,8.359698165862e+01
7.885256837892e+01,8.358315550458e+01
7.898599066044e+01,8.356930256838e+01
7.911941294196e+01,8.355542283538e+01
7.925283522348e+01,8.354151629094e+01
7.938625750500e+01,8.352758292037e+01
7.951967978652e+01,8.351362270897e+01
7.965310206805e+01,8.349963564201e+01
7.978652434957e+01,8.348562170477e+01
7.991994663109e+01,8.347158088245e+01
8.005336891261e+01,8.345751316029e+01
8.018679119413e+01,8.344341852346e+01
8.032021347565e+01,8.342929695713e+01
8.045363575717e+01,8.341514844644e+01
8.058705803869e+01,8.340097297652e+01
8.072048032021e+01,8.338677053246e+01
8.085390260173e+01,8.337254109934e+01
8.098732488326e+01,8.335828466222e+01
8.112074716478e+01,8.334400120611e+01
8.125416944630e+01,8.332969071603e+01
8.138759172782e+01,8.331535317697e+01
8.152101400934e+01,8.330098857388e+01
8.165443629086e+01,8.328659689171e+01
8.178785857238e+01,8.327217811536e+01
8.192128085390e+01,8.325773222974e+01
8.205470313542e+01,8.324325921971e+01
8.218812541694e+01,8.322875907012e+01
8.232154769847e+01,8.321423176579e+01
8.245496997999e+01,8.319967729152e+01
8.258839226151e+01,8.318509563210e+01
8.272181454303e+01,8.317048677226e+01
8.285523682455e+01,8.315585069675e+01
8.298865910607e+01,8.314118739026e+01
8.312208138759e+01,8.312649683749e+01
8.325550366911e+01,8.311177902308e+01
8.338892595063e+01,8.309703393169e+01
8.352234823215e+01,8.308226154791e+01
8.365577051368e+01,8.306746185634e+01
8.378919279520e+01,8.305263484154e+01
8.392261507672e+01,8.303778048806e+01
8.405603735824e+01,8.302289878041e+01
8.418945963976e+01,8.300798970307e+01
8.432288192128e+01,8.299305324054e+01
8.445630420280e+01,8.297808937723e+01
8.458972648432e+01,8.296309809759e+01
8.472314876584e+01,8.294807938600e+01
8.485657104736e+01,8.293303322683e+01
8.498999332889e+01,8.291795960444e+01
8.512341561041e+01,8.290285850315e+01
8.525683789193e+01,8.288772990726e+01
8.539026017345e+01,8.287257380104e+01
8.552368245497e+01,8.285739016874e+01
8.565710473649e+01,8.284217899459e+01
8.579052701801e+01,8.282694026280e+01
8.592394929953e+01,8.281167395753e+01
8.605737158105e+01,8.279638006294e+01
8.619079386258e+01,8.278105856315e+01
8.632421614410e+01,8.276570944227e+01
8.645763842562e+01,8.275033268438e+01
8.659106070714e+01,8.273492827353e+01
8.672448298866e+01,8.271949619374e+01
8.685790527018e+01,8.270403642902e+01
8.699132755170e+01,8.268854896335e+01
8.712474983322e+01,8.267303378067e+01
8.725817211474e+01,8.265749086491e+01
8.739159439626e+01,8.264192019998e+01
8.752501667779e+01,8.262632176975e+01
8.765843895931e+01,8.261069555807e+01
8.779186124083e+01,8.259504154877e+01
8.792528352235e+01,8.257935972565e+01
8.805870580387e+01,8.256365007247e+01
8.819212808539e+01,8.254791257299e+01
8.832555036691e+01,8.253214721094e+01
8.845897264843e+01,8.251635397000e+01
8.859239492995e+01,8.250053283385e+01
8.872581721147e+01,8.248468378613e+01
8.885923949300e+01,8.246880681047e+01
8.899266177452e+01,8.245290189045e+01
8.912608405604e+01,8.243696900965e+01
8.925950633756e+01,8.242100815160e+01
8.939292861908e+01,8.240501929981e+01
8.952635090060e+01,8.238900243779e+01
8.965977318212e+01,8.237295754898e+01
8.979319546364e+01,8.235688461683e+01
8.992661774516e+01,8.234078362473e+01
9.006004002668e+01,8.232465455609e+01
9.019346230821e+01,8.230849739425e+01
9.032688458973e+01,8.229231212253e+01
9.046030687125e+01,8.227609872425e+01
9.059372915277e+01,8.225985718269e+01
9.072715143429e+01,8.224358748108e+01
9.086057371581e+01,8.222728960265e+01
9.099399599733e+01,8.221096353059e+01
9.112741827885e+01,8.219460924809e+01
9.126084056037e+01,8.217822673826e+01
9.139426284189e+01,8.216181598424e+01
9.152768512342e+01,8.214537696910e+01
9.166110740494e+01,8.212890967591e+01
9.179452968646e+01,8.211241408770e+01
9.192795196798e+01,8.209589018747e+01
9.206137424950e+01,8.207933795819e+01
9.219479653102e+01,8.206275738283e+01
9.232821881254e+01,8.204614844430e+01
9.246164109406e+01,8.202951112550e+01
9.259506337558e+01,8.201284540929e+01
9.272848565710e+01,8.199615127850e+01
9.286190793863e+01,8.197942871597e+01
9.299533022015e+01,8.196267770445e+01
9.312875250167e+01,8.194589822672e+01
